Plot Title: MM6W,,,,,,,,,
#,"Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 20844451, SEN S/N: 20844451)","Temp, °F (LGR S/N: 20844451, SEN S/N: 20844451)","Abs Pres Barom., psi (LGR S/N: 20844446, SEN S/N: 20844446)","Sensor Depth, feet (LGR S/N: 20844451)",Coupler Detached (LGR S/N: 20844451),Coupler Attached (LGR S/N: 20844451),Host Connected (LGR S/N: 20844451),End Of File (LGR S/N: 20844451)
217,7/10/2021 7:00,12.3404,52.925,12.3962,-0.129,,,,
218,7/10/2021 7:30,12.342,52.925,12.3993,-0.132,,,,
219,7/10/2021 8:00,12.342,52.925,12.4007,-0.136,,,,
220,7/10/2021 8:30,12.3404,52.925,12.4026,-0.144,,,,
221,7/10/2021 9:00,12.3389,52.925,12.4013,-0.144,,,,
222,7/10/2021 9:30,12.3375,52.925,12.3972,-0.138,,,,
223,7/10/2021 10:00,12.3315,52.925,12.3988,-0.155,,,,
224,7/10/2021 10:30,12.3285,52.925,12.3986,-0.162,,,,
225,7/10/2021 11:00,12.327,52.925,12.3988,-0.166,,,,
226,7/10/2021 11:30,12.3256,52.925,12.3964,-0.163,,,,
227,7/10/2021 12:00,12.3226,52.925,12.3975,-0.173,,,,
228,7/10/2021 12:30,12.3182,52.925,12.3935,-0.174,,,,
229,7/10/2021 13:00,12.3123,52.925,12.3917,-0.183,,,,
230,7/10/2021 13:30,12.3137,52.925,12.3852,-0.165,,,,
231,7/10/2021 14:00,12.3123,52.925,12.3827,-0.163,,,,
232,7/10/2021 14:30,12.3047,52.925,12.3823,-0.179,,,,
233,7/10/2021 15:00,12.3033,52.925,12.379,-0.175,,,,
234,7/10/2021 15:30,12.3018,52.925,12.378,-0.176,,,,
235,7/10/2021 16:00,12.2944,52.925,12.3716,-0.178,,,,
236,7/10/2021 16:30,12.2944,52.925,12.3717,-0.178,,,,
237,7/10/2021 17:00,12.287,52.925,12.3684,-0.188,,,,
238,7/10/2021 17:30,12.284,52.925,12.3656,-0.188,,,,
239,7/10/2021 18:00,12.2825,52.925,12.36,-0.179,,,,
240,7/10/2021 18:30,12.2825,52.925,12.3565,-0.171,,,,
241,7/10/2021 19:00,12.2795,52.925,12.3568,-0.178,,,,
242,7/10/2021 19:30,12.2811,52.925,12.3516,-0.163,,,,
243,7/10/2021 20:00,12.278,52.925,12.3523,-0.171,,,,
244,7/10/2021 20:30,12.2825,52.925,12.3546,-0.166,,,,
245,7/10/2021 21:00,12.2825,52.925,12.3588,-0.176,,,,
246,7/10/2021 21:30,12.2854,52.925,12.3659,-0.186,,,,
247,7/10/2021 22:00,12.2914,52.925,12.3688,-0.179,,,,
248,7/10/2021 22:30,12.2944,52.925,12.3704,-0.175,,,,
249,7/10/2021 23:00,12.2944,52.925,12.3704,-0.175,,,,
250,7/10/2021 23:30,12.2933,53.1,12.372,-0.182,,,,
251,7/11/2021 0:00,12.2947,53.1,12.3727,-0.18,,,,
252,7/11/2021 0:30,12.2947,53.1,12.3677,-0.168,,,,
253,7/11/2021 1:00,12.2933,53.1,12.3672,-0.171,,,,
254,7/11/2021 1:30,12.2947,53.1,12.3665,-0.166,,,,
