"Plot Title: CMW2"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 20844447, SEN S/N: 20844447)","Temp, °F (LGR S/N: 20844447, SEN S/N: 20844447)","Abs Pres Barom., psi (LGR S/N: 20844446, SEN S/N: 20844446)","Sensor Depth, feet (LGR S/N: 20844447)","Abs Pres Barom., psi (LGR S/N: 20844446, SEN S/N: 20844446)","Sensor Depth, feet (LGR S/N: 20844447)","Coupler Detached (LGR S/N: 20844447)","Coupler Attached (LGR S/N: 20844447)","Host Connected (LGR S/N: 20844447)","End Of File (LGR S/N: 20844447)"
10108,02/01/22 06:30:00 PM,14.2991,39.760,12.3226,4.560,12.3226,4.560,,,,
10109,02/01/22 07:00:00 PM,14.3004,39.760,12.3263,4.554,12.3263,4.554,,,,
10110,02/01/22 07:30:00 PM,14.3033,39.760,12.3282,4.556,12.3282,4.556,,,,
10111,02/01/22 08:00:00 PM,14.3048,39.760,12.3295,4.557,12.3295,4.557,,,,
10112,02/01/22 08:30:00 PM,14.3019,39.760,12.3333,4.541,12.3333,4.541,,,,
10113,02/01/22 09:00:00 PM,14.3048,39.760,12.3339,4.547,12.3339,4.547,,,,
10114,02/01/22 09:30:00 PM,14.3048,39.760,12.3324,4.550,12.3324,4.550,,,,
10115,02/01/22 10:00:00 PM,14.3033,39.760,12.3343,4.542,12.3343,4.542,,,,
10116,02/01/22 10:30:00 PM,14.3048,39.760,12.3398,4.533,12.3398,4.533,,,,
10117,02/01/22 11:00:00 PM,14.3062,39.760,12.3427,4.530,12.3427,4.530,,,,
10118,02/01/22 11:30:00 PM,14.3077,39.760,12.3442,4.530,12.3442,4.530,,,,
10119,02/02/22 12:00:00 AM,14.3106,39.760,12.3484,4.527,12.3484,4.527,,,,
10120,02/02/22 12:30:00 AM,14.3091,39.760,12.3472,4.526,12.3472,4.526,,,,
10121,02/02/22 01:00:00 AM,14.3091,39.760,12.3543,4.510,12.3543,4.510,,,,
10122,02/02/22 01:30:00 AM,14.3119,39.760,12.3555,4.513,12.3555,4.513,,,,
10123,02/02/22 02:00:00 AM,14.3148,39.760,12.3603,4.509,12.3603,4.509,,,,
10124,02/02/22 02:30:00 AM,14.3148,39.760,12.3595,4.511,12.3595,4.511,,,,
10125,02/02/22 03:00:00 AM,14.3119,39.760,12.3595,4.504,12.3595,4.504,,,,
10126,02/02/22 03:30:00 AM,14.3177,39.760,12.3687,4.496,12.3687,4.496,,,,
10127,02/02/22 04:00:00 AM,14.3191,39.760,12.3672,4.503,12.3672,4.503,,,,
10128,02/02/22 04:30:00 AM,14.3206,39.760,12.3664,4.508,12.3664,4.508,,,,
10129,02/02/22 05:00:00 AM,14.3162,39.760,12.3707,4.488,12.3707,4.488,,,,
10130,02/02/22 05:30:00 AM,14.3277,39.760,12.3758,4.503,12.3758,4.503,,,,
10131,02/02/22 06:00:00 AM,14.3291,39.760,12.3788,4.499,12.3788,4.499,,,,
10132,02/02/22 06:30:00 AM,14.3320,39.760,12.3833,4.496,12.3833,4.496,,,,
10133,02/02/22 07:00:00 AM,14.3349,39.760,12.3890,4.489,12.3890,4.489,,,,
10134,02/02/22 07:30:00 AM,14.3421,39.760,12.3897,4.504,12.3897,4.504,,,,
10135,02/02/22 08:00:00 AM,14.3464,39.760,12.3932,4.506,12.3932,4.506,,,,
10136,02/02/22 08:30:00 AM,14.3506,39.760,12.4007,4.498,12.4007,4.498,,,,
10137,02/02/22 09:00:00 AM,14.3535,39.760,12.4059,4.493,12.4059,4.493,,,,
10138,02/02/22 09:30:00 AM,14.3564,39.760,12.4093,4.492,12.4093,4.492,,,,
10139,02/02/22 10:00:00 AM,14.3593,39.760,12.4030,4.513,12.4030,4.513,,,,
10140,02/02/22 10:30:00 AM,14.3593,39.760,12.4033,4.512,12.4033,4.512,,,,
10141,02/02/22 11:00:00 AM,14.3621,39.760,12.4057,4.513,12.4057,4.513,,,,
10142,02/02/22 11:30:00 AM,14.3621,39.760,12.4084,4.507,12.4084,4.507,,,,
10143,02/02/22 12:00:00 PM,14.3621,39.760,12.4093,4.505,12.4093,4.505,,,,
10144,02/02/22 12:30:00 PM,14.3579,39.760,12.4068,4.501,12.4068,4.501,,,,
10145,02/02/22 01:00:00 PM,14.3550,39.760,12.3993,4.512,12.3993,4.512,,,,
10146,02/02/22 01:30:00 PM,14.3521,39.760,12.4020,4.499,12.4020,4.499,,,,
10147,02/02/22 02:00:00 PM,14.3506,39.760,12.3980,4.505,12.3980,4.505,,,,
10148,02/02/22 02:30:00 PM,14.3464,39.760,12.3923,4.508,12.3923,4.508,,,,
10149,02/02/22 03:00:00 PM,14.3435,39.760,12.3919,4.502,12.3919,4.502,,,,
10150,02/02/22 03:30:00 PM,14.3435,39.760,12.3858,4.516,12.3858,4.516,,,,
10151,02/02/22 04:00:00 PM,14.3435,39.760,12.3885,4.510,12.3885,4.510,,,,
10152,02/02/22 04:30:00 PM,14.3450,39.760,12.3816,4.529,12.3816,4.529,,,,
10153,02/02/22 05:00:00 PM,14.3435,39.760,12.3830,4.523,12.3830,4.523,,,,
10154,02/02/22 05:30:00 PM,14.3464,39.760,12.3806,4.535,12.3806,4.535,,,,
10155,02/02/22 06:00:00 PM,14.3450,39.760,12.3772,4.539,12.3772,4.539,,,,
10156,02/02/22 06:30:00 PM,14.3479,39.760,12.3835,4.532,12.3835,4.532,,,,
10157,02/02/22 07:00:00 PM,14.3521,39.760,12.3829,4.543,12.3829,4.543,,,,
10158,02/02/22 07:30:00 PM,14.3550,39.760,12.3858,4.543,12.3858,4.543,,,,
10159,02/02/22 08:00:00 PM,14.3521,39.760,12.3868,4.534,12.3868,4.534,,,,
10160,02/02/22 08:30:00 PM,14.3564,39.760,12.3951,4.525,12.3951,4.525,,,,
10161,02/02/22 09:00:00 PM,14.3593,39.760,12.4038,4.511,12.4038,4.511,,,,
10162,02/02/22 09:30:00 PM,14.3606,39.760,12.4083,4.504,12.4083,4.504,,,,
10163,02/02/22 10:00:00 PM,14.3664,39.760,12.4148,4.502,12.4148,4.502,,,,
10164,02/02/22 10:30:00 PM,14.3650,39.760,12.4164,4.495,12.4164,4.495,,,,
10165,02/02/22 11:00:00 PM,14.3621,39.760,12.4141,4.494,12.4141,4.494,,,,
10166,02/02/22 11:30:00 PM,14.3635,39.760,12.4138,4.498,12.4138,4.498,,,,
10167,02/03/22 12:00:00 AM,14.3664,39.760,12.4186,4.493,12.4186,4.493,,,,
10168,02/03/22 12:30:00 AM,14.3635,39.760,12.4226,4.477,12.4226,4.477,,,,
10169,02/03/22 01:00:00 AM,14.3635,39.760,12.4206,4.482,12.4206,4.482,,,,
10170,02/03/22 01:30:00 AM,14.3650,39.760,12.4177,4.492,12.4177,4.492,,,,
10171,02/03/22 02:00:00 AM,14.3621,39.760,12.4177,4.485,12.4177,4.485,,,,
10172,02/03/22 02:30:00 AM,14.3606,39.760,12.4213,4.474,12.4213,4.474,,,,
10173,02/03/22 03:00:00 AM,14.3593,39.760,12.4190,4.476,12.4190,4.476,,,,
10174,02/03/22 03:30:00 AM,14.3593,39.760,12.4180,4.478,12.4180,4.478,,,,
10175,02/03/22 04:00:00 AM,14.3593,39.760,12.4149,4.485,12.4149,4.485,,,,
10176,02/03/22 04:30:00 AM,14.3550,39.760,12.4193,4.465,12.4193,4.465,,,,
10177,02/03/22 05:00:00 AM,14.3564,39.760,12.4149,4.479,12.4149,4.479,,,,
10178,02/03/22 05:30:00 AM,14.3593,39.760,12.4209,4.472,12.4209,4.472,,,,
10179,02/03/22 06:00:00 AM,14.3635,39.760,12.4252,4.471,12.4252,4.471,,,,
10180,02/03/22 06:30:00 AM,14.3635,39.760,12.4231,4.476,12.4231,4.476,,,,
10181,02/03/22 07:00:00 AM,14.3664,39.760,12.4273,4.473,12.4273,4.473,,,,
10182,02/03/22 07:30:00 AM,14.3679,39.760,12.4325,4.465,12.4325,4.465,,,,
10183,02/03/22 08:00:00 AM,14.3722,39.760,12.4348,4.469,12.4348,4.469,,,,
10184,02/03/22 08:30:00 AM,14.3750,39.760,12.4350,4.475,12.4350,4.475,,,,
10185,02/03/22 09:00:00 AM,14.3750,39.760,12.4361,4.473,12.4361,4.473,,,,
10186,02/03/22 09:30:00 AM,14.3779,39.760,12.4316,4.490,12.4316,4.490,,,,
10187,02/03/22 10:00:00 AM,14.3793,39.760,12.4263,4.506,12.4263,4.506,,,,
10188,02/03/22 10:30:00 AM,14.3808,39.760,12.4218,4.519,12.4218,4.519,,,,
10189,02/03/22 11:00:00 AM,14.3808,39.760,12.4257,4.510,12.4257,4.510,,,,
10190,02/03/22 11:30:00 AM,14.3864,39.760,12.4329,4.507,12.4329,4.507,,,,
10191,02/03/22 12:00:00 PM,14.3879,39.760,12.4386,4.497,12.4386,4.497,,,,
10192,02/03/22 12:30:00 PM,14.3864,39.760,12.4389,4.493,12.4389,4.493,,,,
10193,02/03/22 01:00:00 PM,14.3864,39.760,12.4345,4.503,12.4345,4.503,,,,
10194,02/03/22 01:30:00 PM,14.3850,39.760,12.4342,4.500,12.4342,4.500,,,,
10195,02/03/22 02:00:00 PM,14.3837,39.760,12.4316,4.503,12.4316,4.503,,,,
10196,02/03/22 02:30:00 PM,14.3850,39.760,12.4337,4.502,12.4337,4.502,,,,
10197,02/03/22 03:00:00 PM,14.3850,39.760,12.4300,4.510,12.4300,4.510,,,,
10198,02/03/22 03:30:00 PM,14.3879,39.760,12.4289,4.519,12.4289,4.519,,,,
10199,02/03/22 04:00:00 PM,14.3922,39.760,12.4351,4.515,12.4351,4.515,,,,
10200,02/03/22 04:30:00 PM,14.3966,39.760,12.4341,4.527,12.4341,4.527,,,,
10201,02/03/22 05:00:00 PM,14.4008,39.760,12.4328,4.540,12.4328,4.540,,,,
10202,02/03/22 05:30:00 PM,14.3993,39.760,12.4315,4.540,12.4315,4.540,,,,
10203,02/03/22 06:00:00 PM,14.4037,39.760,12.4345,4.543,12.4345,4.543,,,,
10204,02/03/22 06:30:00 PM,14.4080,39.760,12.4393,4.542,12.4393,4.542,,,,
10205,02/03/22 07:00:00 PM,14.4108,39.760,12.4399,4.547,12.4399,4.547,,,,
10206,02/03/22 07:30:00 PM,14.4095,39.760,12.4437,4.535,12.4437,4.535,,,,
10207,02/03/22 08:00:00 PM,14.4137,39.760,12.4473,4.536,12.4473,4.536,,,,
10208,02/03/22 08:30:00 PM,14.4123,39.760,12.4502,4.526,12.4502,4.526,,,,
10209,02/03/22 09:00:00 PM,14.4137,39.760,12.4548,4.519,12.4548,4.519,,,,
10210,02/03/22 09:30:00 PM,14.4195,39.760,12.4582,4.525,12.4582,4.525,,,,
10211,02/03/22 10:00:00 PM,14.4210,39.760,12.4656,4.511,12.4656,4.511,,,,
10212,02/03/22 10:30:00 PM,14.4252,39.760,12.4673,4.517,12.4673,4.517,,,,
10213,02/03/22 11:00:00 PM,14.4266,39.760,12.4724,4.508,12.4724,4.508,,,,
10214,02/03/22 11:30:00 PM,14.4266,39.760,12.4735,4.506,12.4735,4.506,,,,
10215,02/04/22 12:00:00 AM,14.4324,39.760,12.4731,4.520,12.4731,4.520,,,,
10216,02/04/22 12:30:00 AM,14.4339,39.760,12.4783,4.511,12.4783,4.511,,,,
10217,02/04/22 01:00:00 AM,14.4366,39.760,12.4783,4.518,12.4783,4.518,,,,
10218,02/04/22 01:30:00 AM,14.4381,39.760,12.4831,4.510,12.4831,4.510,,,,
10219,02/04/22 02:00:00 AM,14.4366,39.760,12.4792,4.516,12.4792,4.516,,,,
10220,02/04/22 02:30:00 AM,14.4381,39.760,12.4841,4.508,12.4841,4.508,,,,
10221,02/04/22 03:00:00 AM,14.4410,39.760,12.4918,4.497,12.4918,4.497,,,,
10222,02/04/22 03:30:00 AM,14.4381,39.760,12.4933,4.486,12.4933,4.486,,,,
10223,02/04/22 04:00:00 AM,14.4410,39.760,12.4967,4.485,12.4967,4.485,,,,
10224,02/04/22 04:30:00 AM,14.4439,39.760,12.4999,4.484,12.4999,4.484,,,,
10225,02/04/22 05:00:00 AM,14.4453,39.760,12.5031,4.480,12.5031,4.480,,,,
10226,02/04/22 05:30:00 AM,14.4453,39.760,12.4980,4.492,12.4980,4.492,,,,
10227,02/04/22 06:00:00 AM,14.4424,39.760,12.5009,4.479,12.5009,4.479,,,,
10228,02/04/22 06:30:00 AM,14.4410,39.760,12.4975,4.483,12.4975,4.483,,,,
10229,02/04/22 07:00:00 AM,14.4439,39.760,12.5012,4.481,12.5012,4.481,,,,
10230,02/04/22 07:30:00 AM,14.4453,39.760,12.5040,4.478,12.5040,4.478,,,,
10231,02/04/22 08:00:00 AM,14.4481,39.760,12.5075,4.477,12.5075,4.477,,,,
10232,02/04/22 08:30:00 AM,14.4510,39.760,12.5123,4.472,12.5123,4.472,,,,
10233,02/04/22 09:00:00 AM,14.4568,39.760,12.5137,4.482,12.5137,4.482,,,,
10234,02/04/22 09:30:00 AM,14.4595,39.760,12.5088,4.500,12.5088,4.500,,,,
10235,02/04/22 10:00:00 AM,14.4595,39.760,12.5030,4.514,12.5030,4.514,,,,
10236,02/04/22 10:30:00 AM,14.4582,39.760,12.5036,4.509,12.5036,4.509,,,,
10237,02/04/22 11:00:00 AM,14.4582,39.760,12.5034,4.510,12.5034,4.510,,,,
10238,02/04/22 11:30:00 AM,14.4595,39.760,12.5112,4.494,12.5112,4.494,,,,
10239,02/04/22 12:00:00 PM,14.4595,39.760,12.5099,4.498,12.5099,4.498,,,,
10240,02/04/22 12:30:00 PM,14.4595,39.760,12.5050,4.509,12.5050,4.509,,,,
10241,02/04/22 01:00:00 PM,14.4539,39.760,12.4991,4.510,12.4991,4.510,,,,
10242,02/04/22 01:30:00 PM,14.4510,39.760,12.4982,4.505,12.4982,4.505,,,,
10243,02/04/22 02:00:00 PM,14.4495,39.760,12.4928,4.514,12.4928,4.514,,,,
10244,02/04/22 02:30:00 PM,14.4495,39.760,12.4872,4.527,12.4872,4.527,,,,
10245,02/04/22 03:00:00 PM,14.4481,39.760,12.4817,4.536,12.4817,4.536,,,,
10246,02/04/22 03:30:00 PM,14.4510,39.760,12.4759,4.556,12.4759,4.556,,,,
10247,02/04/22 04:00:00 PM,14.4510,39.760,12.4811,4.544,12.4811,4.544,,,,
10248,02/04/22 04:30:00 PM,14.4510,39.760,12.4834,4.539,12.4834,4.539,,,,
10249,02/04/22 05:00:00 PM,14.4524,39.760,12.4789,4.553,12.4789,4.553,,,,
10250,02/04/22 05:30:00 PM,14.4524,39.760,12.4718,4.569,12.4718,4.569,,,,
10251,02/04/22 06:00:00 PM,14.4524,39.760,12.4718,4.569,12.4718,4.569,,,,
10252,02/04/22 06:30:00 PM,14.4481,39.760,12.4715,4.560,12.4715,4.560,,,,
10253,02/04/22 07:00:00 PM,14.4495,39.760,12.4712,4.564,12.4712,4.564,,,,
10254,02/04/22 07:30:00 PM,14.4510,39.760,12.4743,4.560,12.4743,4.560,,,,
10255,02/04/22 08:00:00 PM,14.4481,39.760,12.4715,4.560,12.4715,4.560,,,,
10256,02/04/22 08:30:00 PM,14.4495,39.760,12.4725,4.561,12.4725,4.561,,,,
10257,02/04/22 09:00:00 PM,14.4481,39.760,12.4740,4.554,12.4740,4.554,,,,
10258,02/04/22 09:30:00 PM,14.4481,39.760,12.4744,4.553,12.4744,4.553,,,,
10259,02/04/22 10:00:00 PM,14.4481,39.760,12.4759,4.550,12.4759,4.550,,,,
10260,02/04/22 10:30:00 PM,14.4468,39.760,12.4754,4.548,12.4754,4.548,,,,
10261,02/04/22 11:00:00 PM,14.4481,39.760,12.4769,4.547,12.4769,4.547,,,,
10262,02/04/22 11:30:00 PM,14.4481,39.760,12.4793,4.542,12.4793,4.542,,,,
10263,02/05/22 12:00:00 AM,14.4495,39.760,12.4792,4.545,12.4792,4.545,,,,
10264,02/05/22 12:30:00 AM,14.4439,39.760,12.4779,4.535,12.4779,4.535,,,,
10265,02/05/22 01:00:00 AM,14.4453,39.760,12.4802,4.533,12.4802,4.533,,,,
10266,02/05/22 01:30:00 AM,14.4468,39.760,12.4830,4.530,12.4830,4.530,,,,
10267,02/05/22 02:00:00 AM,14.4439,39.760,12.4782,4.535,12.4782,4.535,,,,
10268,02/05/22 02:30:00 AM,14.4424,39.760,12.4763,4.536,12.4763,4.536,,,,
10269,02/05/22 03:00:00 AM,14.4424,39.760,12.4767,4.535,12.4767,4.535,,,,
10270,02/05/22 03:30:00 AM,14.4381,39.760,12.4734,4.532,12.4734,4.532,,,,
10271,02/05/22 04:00:00 AM,14.4352,39.760,12.4708,4.532,12.4708,4.532,,,,
10272,02/05/22 04:30:00 AM,14.4324,39.760,12.4740,4.518,12.4740,4.518,,,,
10273,02/05/22 05:00:00 AM,14.4295,39.760,12.4763,4.506,12.4763,4.506,,,,
10274,02/05/22 05:30:00 AM,14.4295,39.760,12.4746,4.510,12.4746,4.510,,,,
10275,02/05/22 06:00:00 AM,14.4310,39.760,12.4731,4.517,12.4731,4.517,,,,
10276,02/05/22 06:30:00 AM,14.4281,39.760,12.4718,4.513,12.4718,4.513,,,,
10277,02/05/22 07:00:00 AM,14.4266,39.760,12.4748,4.503,12.4748,4.503,,,,
10278,02/05/22 07:30:00 AM,14.4281,39.760,12.4786,4.497,12.4786,4.497,,,,
10279,02/05/22 08:00:00 AM,14.4310,39.760,12.4843,4.491,12.4843,4.491,,,,
10280,02/05/22 08:30:00 AM,14.4324,39.760,12.4877,4.486,12.4877,4.486,,,,
10281,02/05/22 09:00:00 AM,14.4366,39.760,12.4922,4.485,12.4922,4.485,,,,
10282,02/05/22 09:30:00 AM,14.4381,39.760,12.4906,4.492,12.4906,4.492,,,,
10283,02/05/22 10:00:00 AM,14.4410,39.760,12.4912,4.498,12.4912,4.498,,,,
10284,02/05/22 10:30:00 AM,14.4468,39.760,12.4862,4.523,12.4862,4.523,,,,
10285,02/05/22 11:00:00 AM,14.4453,39.760,12.4886,4.514,12.4886,4.514,,,,
10286,02/05/22 11:30:00 AM,14.4468,39.760,12.4869,4.521,12.4869,4.521,,,,
10287,02/05/22 12:00:00 PM,14.4439,39.760,12.4895,4.509,12.4895,4.509,,,,
10288,02/05/22 12:30:00 PM,14.4395,39.760,12.4876,4.503,12.4876,4.503,,,,
10289,02/05/22 01:00:00 PM,14.4366,39.760,12.4799,4.514,12.4799,4.514,,,,
10290,02/05/22 01:30:00 PM,14.4324,39.760,12.4789,4.507,12.4789,4.507,,,,
10291,02/05/22 02:00:00 PM,14.4324,39.760,12.4722,4.522,12.4722,4.522,,,,
10292,02/05/22 02:30:00 PM,14.4324,39.760,12.4695,4.528,12.4695,4.528,,,,
10293,02/05/22 03:00:00 PM,14.4352,39.760,12.4690,4.536,12.4690,4.536,,,,
10294,02/05/22 03:30:00 PM,14.4395,39.760,12.4715,4.540,12.4715,4.540,,,,
10295,02/05/22 04:00:00 PM,14.4453,39.760,12.4737,4.548,12.4737,4.548,,,,
10296,02/05/22 04:30:00 PM,14.4424,39.760,12.4705,4.549,12.4705,4.549,,,,
10297,02/05/22 05:00:00 PM,14.4453,39.760,12.4718,4.553,12.4718,4.553,,,,
10298,02/05/22 05:30:00 PM,14.4468,39.760,12.4705,4.559,12.4705,4.559,,,,
10299,02/05/22 06:00:00 PM,14.4453,39.760,12.4654,4.567,12.4654,4.567,,,,
10300,02/05/22 06:30:00 PM,14.4410,39.760,12.4618,4.566,12.4618,4.566,,,,
10301,02/05/22 07:00:00 PM,14.4395,39.760,12.4622,4.561,12.4622,4.561,,,,
10302,02/05/22 07:30:00 PM,14.4395,39.760,12.4612,4.564,12.4612,4.564,,,,
10303,02/05/22 08:00:00 PM,14.4410,39.760,12.4690,4.549,12.4690,4.549,,,,
10304,02/05/22 08:30:00 PM,14.4395,39.760,12.4717,4.540,12.4717,4.540,,,,
10305,02/05/22 09:00:00 PM,14.4453,39.760,12.4746,4.546,12.4746,4.546,,,,
10306,02/05/22 09:30:00 PM,14.4468,39.760,12.4806,4.536,12.4806,4.536,,,,
10307,02/05/22 10:00:00 PM,14.4495,39.760,12.4835,4.535,12.4835,4.535,,,,
10308,02/05/22 10:30:00 PM,14.4481,39.760,12.4844,4.530,12.4844,4.530,,,,
10309,02/05/22 11:00:00 PM,14.4481,39.760,12.4879,4.522,12.4879,4.522,,,,
10310,02/05/22 11:30:00 PM,14.4495,39.760,12.4870,4.527,12.4870,4.527,,,,
10311,02/06/22 12:00:00 AM,14.4468,39.760,12.4892,4.516,12.4892,4.516,,,,
10312,02/06/22 12:30:00 AM,14.4439,39.760,12.4880,4.512,12.4880,4.512,,,,
10313,02/06/22 01:00:00 AM,14.4453,39.760,12.4930,4.504,12.4930,4.504,,,,
10314,02/06/22 01:30:00 AM,14.4481,39.760,12.4879,4.522,12.4879,4.522,,,,
10315,02/06/22 02:00:00 AM,14.4468,39.760,12.4906,4.513,12.4906,4.513,,,,
10316,02/06/22 02:30:00 AM,14.4495,39.760,12.4883,4.524,12.4883,4.524,,,,
10317,02/06/22 03:00:00 AM,14.4468,39.760,12.4867,4.522,12.4867,4.522,,,,
10318,02/06/22 03:30:00 AM,14.4468,39.760,12.4883,4.518,12.4883,4.518,,,,
10319,02/06/22 04:00:00 AM,14.4468,39.760,12.4831,4.530,12.4831,4.530,,,,
10320,02/06/22 04:30:00 AM,14.4439,39.760,12.4779,4.535,12.4779,4.535,,,,
10321,02/06/22 05:00:00 AM,14.4439,39.760,12.4796,4.531,12.4796,4.531,,,,
10322,02/06/22 05:30:00 AM,14.4453,39.760,12.4841,4.524,12.4841,4.524,,,,
10323,02/06/22 06:00:00 AM,14.4439,39.760,12.4862,4.516,12.4862,4.516,,,,
10324,02/06/22 06:30:00 AM,14.4439,39.760,12.4889,4.510,12.4889,4.510,,,,
10325,02/06/22 07:00:00 AM,14.4424,39.760,12.4902,4.504,12.4902,4.504,,,,
10326,02/06/22 07:30:00 AM,14.4468,39.760,12.4918,4.510,12.4918,4.510,,,,
10327,02/06/22 08:00:00 AM,14.4453,39.760,12.4973,4.494,12.4973,4.494,,,,
10328,02/06/22 08:30:00 AM,14.4481,39.760,12.4988,4.497,12.4988,4.497,,,,
10329,02/06/22 09:00:00 AM,14.4495,39.760,12.5007,4.496,12.5007,4.496,,,,
10330,02/06/22 09:30:00 AM,14.4495,39.760,12.5031,4.490,12.5031,4.490,,,,
10331,02/06/22 10:00:00 AM,14.4524,39.760,12.4973,4.510,12.4973,4.510,,,,
10332,02/06/22 10:30:00 AM,14.4553,39.760,12.4946,4.523,12.4946,4.523,,,,
10333,02/06/22 11:00:00 AM,14.4553,39.760,12.4989,4.513,12.4989,4.513,,,,
10334,02/06/22 11:30:00 AM,14.4568,39.760,12.5062,4.500,12.5062,4.500,,,,
10335,02/06/22 12:00:00 PM,14.4553,39.760,12.5046,4.500,12.5046,4.500,,,,
10336,02/06/22 12:30:00 PM,14.4524,39.760,12.4978,4.509,12.4978,4.509,,,,
10337,02/06/22 01:00:00 PM,14.4510,39.760,12.4931,4.517,12.4931,4.517,,,,
10338,02/06/22 01:30:00 PM,14.4468,39.760,12.4877,4.519,12.4877,4.519,,,,
10339,02/06/22 02:00:00 PM,14.4453,39.760,12.4864,4.519,12.4864,4.519,,,,
10340,02/06/22 02:30:00 PM,14.4439,39.760,12.4817,4.527,12.4817,4.527,,,,
10341,02/06/22 03:00:00 PM,14.4468,39.760,12.4744,4.550,12.4744,4.550,,,,
10342,02/06/22 03:30:00 PM,14.4453,39.760,12.4748,4.546,12.4748,4.546,,,,
10343,02/06/22 04:00:00 PM,14.4468,39.760,12.4764,4.545,12.4764,4.545,,,,
10344,02/06/22 04:30:00 PM,14.4453,39.760,12.4674,4.563,12.4674,4.563,,,,
10345,02/06/22 05:00:00 PM,14.4424,39.760,12.4682,4.554,12.4682,4.554,,,,
10346,02/06/22 05:30:00 PM,14.4439,39.760,12.4679,4.558,12.4679,4.558,,,,
10347,02/06/22 06:00:00 PM,14.4395,39.760,12.4628,4.560,12.4628,4.560,,,,
10348,02/06/22 06:30:00 PM,14.4424,39.760,12.4628,4.567,12.4628,4.567,,,,
10349,02/06/22 07:00:00 PM,14.4439,39.760,12.4658,4.563,12.4658,4.563,,,,
10350,02/06/22 07:30:00 PM,14.4439,39.760,12.4673,4.560,12.4673,4.560,,,,
10351,02/06/22 08:00:00 PM,14.4453,39.760,12.4692,4.559,12.4692,4.559,,,,
10352,02/06/22 08:30:00 PM,14.4468,39.760,12.4695,4.561,12.4695,4.561,,,,
10353,02/06/22 09:00:00 PM,14.4468,39.760,12.4734,4.552,12.4734,4.552,,,,
10354,02/06/22 09:30:00 PM,14.4510,39.760,12.4750,4.558,12.4750,4.558,,,,
10355,02/06/22 10:00:00 PM,14.4495,39.760,12.4806,4.542,12.4806,4.542,,,,
10356,02/06/22 10:30:00 PM,14.4553,39.760,12.4859,4.543,12.4859,4.543,,,,
10357,02/06/22 11:00:00 PM,14.4553,39.760,12.4864,4.542,12.4864,4.542,,,,
10358,02/06/22 11:30:00 PM,14.4510,39.760,12.4888,4.527,12.4888,4.527,,,,
10359,02/07/22 12:00:00 AM,14.4539,39.760,12.4872,4.537,12.4872,4.537,,,,
10360,02/07/22 12:30:00 AM,14.4553,39.760,12.4920,4.529,12.4920,4.529,,,,
10361,02/07/22 01:00:00 AM,14.4539,39.760,12.4909,4.528,12.4909,4.528,,,,
10362,02/07/22 01:30:00 AM,14.4539,39.760,12.4918,4.526,12.4918,4.526,,,,
10363,02/07/22 02:00:00 AM,14.4539,39.760,12.4899,4.531,12.4899,4.531,,,,
10364,02/07/22 02:30:00 AM,14.4524,39.760,12.4896,4.528,12.4896,4.528,,,,
10365,02/07/22 03:00:00 AM,14.4553,39.760,12.4911,4.531,12.4911,4.531,,,,
10366,02/07/22 03:30:00 AM,14.4539,39.760,12.4938,4.522,12.4938,4.522,,,,
10367,02/07/22 04:00:00 AM,14.4510,39.760,12.4915,4.520,12.4915,4.520,,,,
10368,02/07/22 04:30:00 AM,14.4468,39.760,12.4899,4.514,12.4899,4.514,,,,
10369,02/07/22 05:00:00 AM,14.4424,39.760,12.4854,4.515,12.4854,4.515,,,,
10370,02/07/22 05:30:00 AM,14.4453,39.760,12.4886,4.514,12.4886,4.514,,,,
10371,02/07/22 06:00:00 AM,14.4424,39.760,12.4899,4.504,12.4899,4.504,,,,
10372,02/07/22 06:30:00 AM,14.4453,39.760,12.4946,4.500,12.4946,4.500,,,,
10373,02/07/22 07:00:00 AM,14.4481,39.760,12.4950,4.506,12.4950,4.506,,,,
10374,02/07/22 07:30:00 AM,14.4495,39.760,12.4992,4.499,12.4992,4.499,,,,
10375,02/07/22 08:00:00 AM,14.4524,39.760,12.4975,4.510,12.4975,4.510,,,,
10376,02/07/22 08:30:00 AM,14.4539,39.760,12.5037,4.499,12.5037,4.499,,,,
10377,02/07/22 09:00:00 AM,14.4568,39.760,12.5073,4.497,12.5073,4.497,,,,
10378,02/07/22 09:30:00 AM,14.4595,39.760,12.5069,4.505,12.5069,4.505,,,,
10379,02/07/22 10:00:00 AM,14.4595,39.760,12.5038,4.512,12.5038,4.512,,,,
10380,02/07/22 10:30:00 AM,14.4582,39.760,12.4936,4.532,12.4936,4.532,,,,
10381,02/07/22 11:00:00 AM,14.4582,39.760,12.5007,4.516,12.5007,4.516,,,,
10382,02/07/22 11:30:00 AM,14.4582,39.760,12.5036,4.509,12.5036,4.509,,,,
10383,02/07/22 12:00:00 PM,14.4595,39.760,12.5028,4.514,12.5028,4.514,,,,
10384,02/07/22 12:30:00 PM,14.4582,39.760,12.5021,4.513,12.5021,4.513,,,,
10385,02/07/22 01:00:00 PM,14.4568,39.760,12.4917,4.533,12.4917,4.533,,,,
10386,02/07/22 01:30:00 PM,14.4524,39.760,12.4863,4.536,12.4863,4.536,,,,
