Date,Time,pres (psi),temp (f)
06/01/2020,12:30:00,12.3311,66.708
06/01/2020,13:00:00,12.3333,65.68
06/01/2020,13:30:00,12.3324,67.221
06/01/2020,14:00:00,12.3369,69.107
06/01/2020,14:30:00,12.3353,68.421
06/01/2020,15:00:00,12.3402,68.592
06/01/2020,15:30:00,12.3362,66.879
06/01/2020,16:00:00,12.3378,69.449
06/01/2020,16:30:00,12.3323,69.107
06/01/2020,17:00:00,12.3334,71.512
06/01/2020,17:30:00,12.3315,66.879
06/01/2020,18:00:00,12.3276,70.995
06/01/2020,18:30:00,12.335,72.199
06/01/2020,19:00:00,12.3333,65.68
06/01/2020,19:30:00,12.3371,61.569
06/01/2020,20:00:00,12.336,57.441
06/01/2020,20:30:00,12.3433,54.842
06/01/2020,21:00:00,12.3517,52.75
06/01/2020,21:30:00,12.355,50.466
06/01/2020,22:00:00,12.3565,49.228
06/01/2020,22:30:00,12.3514,49.05
06/01/2020,23:00:00,12.3505,48.695
06/01/2020,23:30:00,12.3472,47.446
06/02/2020,0:00:00,12.3521,45.828
06/02/2020,0:30:00,12.3484,44.379
06/02/2020,1:00:00,12.3449,43.099
06/02/2020,1:30:00,12.3511,41.994
06/02/2020,2:00:00,12.3487,41.067
06/02/2020,2:30:00,12.3513,40.321
06/02/2020,3:00:00,12.3492,39.573
06/02/2020,3:30:00,12.3518,38.818
06/02/2020,4:00:00,12.36,38.44
06/02/2020,4:30:00,12.3492,37.87
06/02/2020,5:00:00,12.3569,37.297
06/02/2020,5:30:00,12.3507,36.723
06/02/2020,6:00:00,12.3588,36.338
06/02/2020,6:30:00,12.3594,36.531
06/02/2020,7:00:00,12.363,37.87
06/02/2020,7:30:00,12.365,40.321
06/02/2020,8:00:00,12.3677,44.742
06/02/2020,8:30:00,12.3648,50.643
06/02/2020,9:00:00,12.37,58.131
06/02/2020,9:30:00,12.3661,63.968
06/02/2020,10:00:00,12.3706,67.735
06/02/2020,10:30:00,12.3623,72.028
06/02/2020,11:00:00,12.3623,80.029
06/02/2020,11:30:00,12.3655,81.442
06/02/2020,12:00:00,12.3681,80.559
06/02/2020,12:30:00,12.3661,79.678
06/02/2020,13:00:00,12.3616,79.678
06/02/2020,13:30:00,12.3664,81.797
06/02/2020,14:00:00,12.3669,80.029
06/02/2020,14:30:00,12.3648,81.09
06/02/2020,15:00:00,12.3587,82.508
06/02/2020,15:30:00,12.3598,83.043
06/02/2020,16:00:00,12.3568,83.757
06/02/2020,16:30:00,12.3545,82.686
06/02/2020,17:00:00,12.3582,82.33
06/02/2020,17:30:00,12.3579,82.152
06/02/2020,18:00:00,12.3587,86.641
06/02/2020,18:30:00,12.3614,83.757
06/02/2020,19:00:00,12.3585,76.354
06/02/2020,19:30:00,12.3619,71.856
06/02/2020,20:00:00,12.3659,65.851
06/02/2020,20:30:00,12.3655,60.024
06/02/2020,21:00:00,12.3652,56.23
06/02/2020,21:30:00,12.3674,53.449
06/02/2020,22:00:00,12.3707,51.172
06/02/2020,22:30:00,12.3758,49.582
06/02/2020,23:00:00,12.3762,47.982
06/02/2020,23:30:00,12.3771,46.548
06/03/2020,0:00:00,12.3782,45.286
06/03/2020,0:30:00,12.3749,44.013
06/03/2020,1:00:00,12.372,42.915
06/03/2020,1:30:00,12.3691,41.81
06/03/2020,2:00:00,12.3661,40.696
06/03/2020,2:30:00,12.3687,39.947
06/03/2020,3:00:00,12.3661,39.007
06/03/2020,3:30:00,12.364,38.25
06/03/2020,4:00:00,12.362,37.488
06/03/2020,4:30:00,12.3645,36.723
06/03/2020,5:00:00,12.3675,36.145
06/03/2020,5:30:00,12.3664,35.758
06/03/2020,6:00:00,12.3653,35.37
06/03/2020,6:30:00,12.3664,35.758
06/03/2020,7:00:00,12.3691,36.723
06/03/2020,7:30:00,12.3717,39.384
06/03/2020,8:00:00,12.3723,44.742
06/03/2020,8:30:00,12.3703,50.995
06/03/2020,9:00:00,12.3713,58.647
06/03/2020,9:30:00,12.3714,64.31
06/03/2020,10:00:00,12.3688,68.934
06/03/2020,10:30:00,12.3639,72.718
06/03/2020,11:00:00,12.3637,82.686
06/03/2020,11:30:00,12.3695,83.221
06/03/2020,12:00:00,12.3645,83.043
06/03/2020,12:30:00,12.3575,81.975
06/03/2020,13:00:00,12.3534,84.295
06/03/2020,13:30:00,12.3513,85.374
06/03/2020,14:00:00,12.3484,84.115
06/03/2020,14:30:00,12.3442,84.295
06/03/2020,15:00:00,12.344,86.277
06/03/2020,15:30:00,12.3394,86.277
06/03/2020,16:00:00,12.3359,86.823
06/03/2020,16:30:00,12.3323,85.194
06/03/2020,17:00:00,12.3304,84.295
06/03/2020,17:30:00,12.3382,81.621
06/03/2020,18:00:00,12.3304,84.295
06/03/2020,18:30:00,12.3321,83.043
06/03/2020,19:00:00,12.3262,76.354
06/03/2020,19:30:00,12.3275,72.891
06/03/2020,20:00:00,12.3236,67.392
06/03/2020,20:30:00,12.3308,62.769
06/03/2020,21:00:00,12.3349,58.82
06/03/2020,21:30:00,12.333,56.23
06/03/2020,22:00:00,12.3331,54.495
06/03/2020,22:30:00,12.3392,53.274
06/03/2020,23:00:00,12.3353,51.699
06/03/2020,23:30:00,12.3317,50.29
06/04/2020,0:00:00,12.3284,49.05
06/04/2020,0:30:00,12.3256,47.982
06/04/2020,1:00:00,12.3269,46.728
06/04/2020,1:30:00,12.3241,45.648
06/04/2020,2:00:00,12.3217,44.742
06/04/2020,2:30:00,12.3194,43.831
06/04/2020,3:00:00,12.3173,43.099
06/04/2020,3:30:00,12.3108,42.363
06/04/2020,4:00:00,12.3047,41.81
06/04/2020,4:30:00,12.3073,41.067
06/04/2020,5:00:00,12.3099,40.321
06/04/2020,5:30:00,12.3038,39.76
06/04/2020,6:00:00,12.3075,39.384
06/04/2020,6:30:00,12.3028,39.384
06/04/2020,7:00:00,12.3104,40.509
06/04/2020,7:30:00,12.3031,42.915
06/04/2020,8:00:00,12.3059,47.446
06/04/2020,8:30:00,12.3047,54.147
06/04/2020,9:00:00,12.3044,61.398
06/04/2020,9:30:00,12.2998,67.05
06/04/2020,10:00:00,12.2946,70.651
06/04/2020,10:30:00,12.295,74.791
06/04/2020,11:00:00,12.2944,82.686
06/04/2020,11:30:00,12.2922,83.757
06/04/2020,12:00:00,12.2841,84.295
06/04/2020,12:30:00,12.2806,82.686
06/04/2020,13:00:00,12.2787,83.935
06/04/2020,13:30:00,12.2769,85.194
06/04/2020,14:00:00,12.2657,84.295
06/04/2020,14:30:00,12.2661,84.474
06/04/2020,15:00:00,12.2589,85.374
06/04/2020,15:30:00,12.2593,85.554
06/04/2020,16:00:00,12.2492,85.194
06/04/2020,16:30:00,12.2506,83.757
06/04/2020,17:00:00,12.2503,83.579
06/04/2020,17:30:00,12.2508,85.915
06/04/2020,18:00:00,12.246,87.915
06/04/2020,18:30:00,12.241,83.579
06/04/2020,19:00:00,12.2452,77.225
06/04/2020,19:30:00,12.2426,74.098
06/04/2020,20:00:00,12.2484,70.651
06/04/2020,20:30:00,12.2474,66.366
06/04/2020,21:00:00,12.2521,60.712
06/04/2020,21:30:00,12.246,56.404
06/04/2020,22:00:00,12.2519,53.274
06/04/2020,22:30:00,12.2516,51.346
06/04/2020,23:00:00,12.2474,49.759
06/04/2020,23:30:00,12.2493,48.695
06/05/2020,0:00:00,12.2419,47.624
06/05/2020,0:30:00,12.2479,46.369
06/05/2020,1:00:00,12.2445,45.104
06/05/2020,1:30:00,12.2371,44.013
06/05/2020,2:00:00,12.2387,42.915
06/05/2020,2:30:00,12.2358,41.81
06/05/2020,3:00:00,12.2287,40.881
06/05/2020,3:30:00,12.2257,39.76
06/05/2020,4:00:00,12.2191,39.007
06/05/2020,4:30:00,12.213,38.44
06/05/2020,5:00:00,12.2115,37.87
06/05/2020,5:30:00,12.2058,37.488
06/05/2020,6:00:00,12.2099,37.297
06/05/2020,6:30:00,12.2115,37.87
06/05/2020,7:00:00,12.2074,39.76
06/05/2020,7:30:00,12.2122,43.282
06/05/2020,8:00:00,12.2116,48.339
06/05/2020,8:30:00,12.2116,55.537
06/05/2020,9:00:00,12.2057,64.31
06/05/2020,9:30:00,12.2016,68.421
06/05/2020,10:00:00,12.2023,70.651
06/05/2020,10:30:00,12.1961,73.926
06/05/2020,11:00:00,12.1943,81.266
06/05/2020,11:30:00,12.1917,82.152
06/05/2020,12:00:00,12.1871,82.152
06/05/2020,12:30:00,12.1932,80.735
06/05/2020,13:00:00,12.1867,81.975
06/05/2020,13:30:00,12.1885,80.735
06/05/2020,14:00:00,12.1842,78.8
06/05/2020,14:30:00,12.1833,76.354
06/05/2020,15:00:00,12.1859,75.484
06/05/2020,15:30:00,12.1829,76.181
06/05/2020,16:00:00,12.1806,77.225
06/05/2020,16:30:00,12.1797,74.791
06/05/2020,17:00:00,12.1808,75.312
06/05/2020,17:30:00,12.1813,75.484
06/05/2020,18:00:00,12.1859,75.484
06/05/2020,18:30:00,12.1849,73.062
06/05/2020,19:00:00,12.188,66.537
06/05/2020,19:30:00,12.1914,64.139
06/05/2020,20:00:00,12.1897,61.569
06/05/2020,20:30:00,12.1935,59.337
06/05/2020,21:00:00,12.1904,58.131
06/05/2020,21:30:00,12.1971,57.096
06/05/2020,22:00:00,12.2036,56.057
06/05/2020,22:30:00,12.1974,55.364
06/05/2020,23:00:00,12.2026,53.798
06/05/2020,23:30:00,12.2017,53.449
06/06/2020,0:00:00,12.2077,53.973
06/06/2020,0:30:00,12.203,53.973
06/06/2020,1:00:00,12.2054,53.1
06/06/2020,1:30:00,12.2023,51.874
06/06/2020,2:00:00,12.2025,50.113
06/06/2020,2:30:00,12.2025,48.339
06/06/2020,3:00:00,12.1913,47.624
06/06/2020,3:30:00,12.1964,46.008
06/06/2020,4:00:00,12.2017,44.56
06/06/2020,4:30:00,12.2035,43.466
06/06/2020,5:00:00,12.2057,42.548
06/06/2020,5:30:00,12.2014,42.732
06/06/2020,6:00:00,12.2043,43.831
06/06/2020,6:30:00,12.2083,45.286
06/06/2020,7:00:00,12.2052,47.624
06/06/2020,7:30:00,12.2075,48.517
06/06/2020,8:00:00,12.2088,49.05
06/06/2020,8:30:00,12.2116,50.113
06/06/2020,9:00:00,12.2097,51.172
06/06/2020,9:30:00,12.2091,52.75
06/06/2020,10:00:00,12.2086,54.322
06/06/2020,10:30:00,12.2104,53.274
06/06/2020,11:00:00,12.2173,59.68
06/06/2020,11:30:00,12.2136,63.797
06/06/2020,12:00:00,12.2123,63.282
06/06/2020,12:30:00,12.2132,61.741
06/06/2020,13:00:00,12.2123,63.282
06/06/2020,13:30:00,12.2241,60.539
06/06/2020,14:00:00,12.2271,56.23
06/06/2020,14:30:00,12.2238,56.75
06/06/2020,15:00:00,12.2206,59.164
06/06/2020,15:30:00,12.2207,55.537
06/06/2020,16:00:00,12.2281,49.404
06/06/2020,16:30:00,12.2357,43.466
06/06/2020,17:00:00,12.238,39.196
06/06/2020,17:30:00,12.2287,40.881
06/06/2020,18:00:00,12.2293,41.067
06/06/2020,18:30:00,12.2278,44.013
06/06/2020,19:00:00,12.2357,43.466
06/06/2020,19:30:00,12.2322,42.179
06/06/2020,20:00:00,12.2312,41.81
06/06/2020,20:30:00,12.2378,40.881
06/06/2020,21:00:00,12.2334,39.196
06/06/2020,21:30:00,12.2431,37.679
06/06/2020,22:00:00,12.2461,37.107
06/06/2020,22:30:00,12.2518,37.488
06/06/2020,23:00:00,12.2553,37.107
06/06/2020,23:30:00,12.2573,36.145
06/07/2020,0:00:00,12.2484,34.59
06/07/2020,0:30:00,12.2481,32.815
06/07/2020,1:00:00,12.2518,30.808
06/07/2020,1:30:00,12.2483,29.586
06/07/2020,2:00:00,12.2489,29.79
06/07/2020,2:30:00,12.2529,29.586
06/07/2020,3:00:00,12.2512,28.969
06/07/2020,3:30:00,12.2553,28.762
06/07/2020,4:00:00,12.2506,28.762
06/07/2020,4:30:00,12.2506,28.762
06/07/2020,5:00:00,12.258,28.139
06/07/2020,5:30:00,12.258,28.139
06/07/2020,6:00:00,12.2592,28.555
06/07/2020,6:30:00,12.2644,28.762
06/07/2020,7:00:00,12.2615,29.379
06/07/2020,7:30:00,12.2666,31.213
06/07/2020,8:00:00,12.2676,33.213
06/07/2020,8:30:00,12.2689,35.37
06/07/2020,9:00:00,12.2737,38.818
06/07/2020,9:30:00,12.2767,39.947
06/07/2020,10:00:00,12.2706,41.067
06/07/2020,10:30:00,12.276,43.099
06/07/2020,11:00:00,12.279,46.008
06/07/2020,11:30:00,12.2875,47.446
06/07/2020,12:00:00,12.2875,47.446
06/07/2020,12:30:00,12.2902,46.728
06/07/2020,13:00:00,12.2879,49.404
06/07/2020,13:30:00,12.2847,49.937
06/07/2020,14:00:00,12.287,49.05
06/07/2020,14:30:00,12.3014,44.013
06/07/2020,15:00:00,12.3121,44.56
06/07/2020,15:30:00,12.2989,50.113
06/07/2020,16:00:00,12.3025,53.274
06/07/2020,16:30:00,12.2985,49.937
06/07/2020,17:00:00,12.3036,46.548
06/07/2020,17:30:00,12.2989,48.339
06/07/2020,18:00:00,12.3123,46.369
06/07/2020,18:30:00,12.3141,48.871
06/07/2020,19:00:00,12.3149,42.179
06/07/2020,19:30:00,12.3166,39.384
06/07/2020,20:00:00,12.3237,38.629
06/07/2020,20:30:00,12.3288,37.107
06/07/2020,21:00:00,12.334,34.002
06/07/2020,21:30:00,12.3378,32.018
06/07/2020,22:00:00,12.3424,30.403
06/07/2020,22:30:00,12.3469,28.762
06/07/2020,23:00:00,12.3479,27.511
06/07/2020,23:30:00,12.344,27.721
06/08/2020,0:00:00,12.3479,27.511
06/08/2020,0:30:00,12.3479,27.511
06/08/2020,1:00:00,12.3572,27.511
06/08/2020,1:30:00,12.3611,27.302
06/08/2020,2:00:00,12.3652,27.091
06/08/2020,2:30:00,12.3646,26.881
06/08/2020,3:00:00,12.3713,26.031
06/08/2020,3:30:00,12.3701,25.605
06/08/2020,4:00:00,12.3735,25.174
06/08/2020,4:30:00,12.3682,24.96
06/08/2020,5:00:00,12.3716,24.526
06/08/2020,5:30:00,12.3756,24.31
06/08/2020,6:00:00,12.3796,24.093
06/08/2020,6:30:00,12.3762,24.526
06/08/2020,7:00:00,12.3774,24.96
06/08/2020,7:30:00,12.3777,26.668
06/08/2020,8:00:00,12.3797,30.607
06/08/2020,8:30:00,12.3829,38.44
06/08/2020,9:00:00,12.3839,42.179
06/08/2020,9:30:00,12.3865,44.922
06/08/2020,10:00:00,12.3885,47.446
06/08/2020,10:30:00,12.384,50.995
06/08/2020,11:00:00,12.3865,61.054
06/08/2020,11:30:00,12.381,62.598
06/08/2020,12:00:00,12.3814,62.769
06/08/2020,12:30:00,12.3865,61.054
06/08/2020,13:00:00,12.3885,61.912
06/08/2020,13:30:00,12.3794,63.797
06/08/2020,14:00:00,12.3781,63.282
06/08/2020,14:30:00,12.3743,63.626
06/08/2020,15:00:00,12.3723,64.652
06/08/2020,15:30:00,12.3714,66.193
06/08/2020,16:00:00,12.3675,68.421
06/08/2020,16:30:00,12.3726,66.708
06/08/2020,17:00:00,12.3755,67.906
06/08/2020,17:30:00,12.3656,71.512
06/08/2020,18:00:00,12.3735,72.891
06/08/2020,18:30:00,12.3778,70.824
06/08/2020,19:00:00,12.3736,63.282
06/08/2020,19:30:00,12.3806,60.539
06/08/2020,20:00:00,12.382,57.441
06/08/2020,20:30:00,12.3854,53.274
06/08/2020,21:00:00,12.3927,49.05
06/08/2020,21:30:00,12.393,45.648
06/08/2020,22:00:00,12.3955,43.099
06/08/2020,22:30:00,12.3957,41.439
06/08/2020,23:00:00,12.3957,39.76
06/08/2020,23:30:00,12.3922,38.44
06/09/2020,0:00:00,12.3977,37.107
06/09/2020,0:30:00,12.3894,35.758
06/09/2020,1:00:00,12.3954,34.59
06/09/2020,1:30:00,12.3932,33.805
06/09/2020,2:00:00,12.3951,32.815
06/09/2020,2:30:00,12.3927,32.018
06/09/2020,3:00:00,12.3957,31.415
06/09/2020,3:30:00,12.398,30.607
06/09/2020,4:00:00,12.3958,29.79
06/09/2020,4:30:00,12.3941,29.174
06/09/2020,5:00:00,12.3923,28.555
06/09/2020,5:30:00,12.3877,28.555
06/09/2020,6:00:00,12.3923,28.555
06/09/2020,6:30:00,12.398,28.969
06/09/2020,7:00:00,12.4009,29.995
06/09/2020,7:30:00,12.3968,31.816
06/09/2020,8:00:00,12.3967,36.723
06/09/2020,8:30:00,12.3999,44.742
06/09/2020,9:00:00,12.4042,51.699
06/09/2020,9:30:00,12.4012,55.884
06/09/2020,10:00:00,12.401,59.508
06/09/2020,10:30:00,12.3965,63.282
06/09/2020,11:00:00,12.3975,71.339
06/09/2020,11:30:00,12.3994,74.098
06/09/2020,12:00:00,12.3994,74.098
06/09/2020,12:30:00,12.3858,72.199
06/09/2020,13:00:00,12.388,75.139
06/09/2020,13:30:00,12.3916,76.703
06/09/2020,14:00:00,12.3867,76.528
06/09/2020,14:30:00,12.384,77.4
06/09/2020,15:00:00,12.3785,77.05
06/09/2020,15:30:00,12.3806,77.923
06/09/2020,16:00:00,12.382,76.528
06/09/2020,16:30:00,12.3822,74.619
06/09/2020,17:00:00,12.3843,73.58
06/09/2020,17:30:00,12.3823,72.718
06/09/2020,18:00:00,12.3878,77.05
06/09/2020,18:30:00,12.384,77.4
06/09/2020,19:00:00,12.393,69.449
06/09/2020,19:30:00,12.3865,64.825
06/09/2020,20:00:00,12.3814,60.883
06/09/2020,20:30:00,12.3849,56.75
06/09/2020,21:00:00,12.3849,53.1
06/09/2020,21:30:00,12.3896,49.582
06/09/2020,22:00:00,12.3974,47.266
06/09/2020,22:30:00,12.4013,45.286
06/09/2020,23:00:00,12.3923,43.648
06/09/2020,23:30:00,12.393,42.179
06/10/2020,0:00:00,12.3942,40.881
06/10/2020,0:30:00,12.3957,39.76
06/10/2020,1:00:00,12.3922,38.44
06/10/2020,1:30:00,12.3936,37.297
06/10/2020,2:00:00,12.3914,36.531
06/10/2020,2:30:00,12.3888,35.564
06/10/2020,3:00:00,12.3913,34.786
06/10/2020,3:30:00,12.3845,34.002
06/10/2020,4:00:00,12.3829,33.411
06/10/2020,4:30:00,12.3807,32.617
06/10/2020,5:00:00,12.379,32.018
06/10/2020,5:30:00,12.3819,31.415
06/10/2020,6:00:00,12.3809,31.012
06/10/2020,6:30:00,12.3814,31.213
06/10/2020,7:00:00,12.3801,32.418
06/10/2020,7:30:00,12.3785,35.175
06/10/2020,8:00:00,12.3788,40.321
06/10/2020,8:30:00,12.3771,48.339
06/10/2020,9:00:00,12.3823,55.711
06/10/2020,9:30:00,12.3777,61.227
06/10/2020,10:00:00,12.3769,64.652
06/10/2020,10:30:00,12.3742,69.278
06/10/2020,11:00:00,12.372,80.206
06/10/2020,11:30:00,12.3732,80.735
06/10/2020,12:00:00,12.3694,81.09
06/10/2020,12:30:00,12.3649,79.151
06/10/2020,13:00:00,12.3661,79.678
06/10/2020,13:30:00,12.365,81.266
06/10/2020,14:00:00,12.3543,80.559
06/10/2020,14:30:00,12.3508,81.09
06/10/2020,15:00:00,12.346,83.043
06/10/2020,15:30:00,12.341,82.864
06/10/2020,16:00:00,12.345,80.559
06/10/2020,16:30:00,12.3462,81.09
06/10/2020,17:00:00,12.3398,82.33
06/10/2020,17:30:00,12.3434,83.935
06/10/2020,18:00:00,12.3395,84.295
06/10/2020,18:30:00,12.3398,82.33
06/10/2020,19:00:00,12.3407,74.619
06/10/2020,19:30:00,12.3423,71.339
06/10/2020,20:00:00,12.343,65.851
06/10/2020,20:30:00,12.3445,58.993
06/10/2020,21:00:00,12.3466,54.322
06/10/2020,21:30:00,12.3472,50.995
06/10/2020,22:00:00,12.3561,49.05
06/10/2020,22:30:00,12.3559,47.266
06/10/2020,23:00:00,12.3568,45.828
06/10/2020,23:30:00,12.3579,44.56
06/11/2020,0:00:00,12.3546,43.282
06/11/2020,0:30:00,12.3558,41.994
06/11/2020,1:00:00,12.3503,41.625
06/11/2020,1:30:00,12.3482,40.881
06/11/2020,2:00:00,12.3498,39.76
06/11/2020,2:30:00,12.3513,38.629
06/11/2020,3:00:00,12.3508,38.44
06/11/2020,3:30:00,12.3442,37.679
06/11/2020,4:00:00,12.342,36.914
06/11/2020,4:30:00,12.342,36.914
06/11/2020,5:00:00,12.345,36.338
06/11/2020,5:30:00,12.343,35.564
06/11/2020,6:00:00,12.3418,35.175
06/11/2020,6:30:00,12.3445,36.145
06/11/2020,7:00:00,12.3395,37.679
06/11/2020,7:30:00,12.3416,40.134
06/11/2020,8:00:00,12.3452,44.922
06/11/2020,8:30:00,12.3434,53.1
06/11/2020,9:00:00,12.3413,59.508
06/11/2020,9:30:00,12.3397,64.481
06/11/2020,10:00:00,12.3382,67.735
06/11/2020,10:30:00,12.341,70.824
06/11/2020,11:00:00,12.3439,76.006
06/11/2020,11:30:00,12.3449,78.449
06/11/2020,12:00:00,12.3414,78.975
06/11/2020,12:30:00,12.3395,78.098
06/11/2020,13:00:00,12.3323,78.975
06/11/2020,13:30:00,12.3356,78.449
06/11/2020,14:00:00,12.3298,77.923
06/11/2020,14:30:00,12.3372,79.151
06/11/2020,15:00:00,12.3314,78.624
06/11/2020,15:30:00,12.3286,77.4
06/11/2020,16:00:00,12.3282,77.225
06/11/2020,16:30:00,12.3255,76.006
06/11/2020,17:00:00,12.3281,75.139
06/11/2020,17:30:00,12.3323,74.964
06/11/2020,18:00:00,12.3255,76.006
06/11/2020,18:30:00,12.3279,71.168
06/11/2020,19:00:00,12.334,69.793
06/11/2020,19:30:00,12.3253,68.077
06/11/2020,20:00:00,12.3241,65.68
06/11/2020,20:30:00,12.327,61.227
06/11/2020,21:00:00,12.3224,55.711
06/11/2020,21:30:00,12.326,51.699
06/11/2020,22:00:00,12.333,49.05
06/11/2020,22:30:00,12.3356,46.548
06/11/2020,23:00:00,12.331,44.742
06/11/2020,23:30:00,12.327,43.282
06/12/2020,0:00:00,12.326,42.915
06/12/2020,0:30:00,12.321,42.732
06/12/2020,1:00:00,12.3241,42.179
06/12/2020,1:30:00,12.3181,41.625
06/12/2020,2:00:00,12.316,40.881
06/12/2020,2:30:00,12.3146,40.321
06/12/2020,3:00:00,12.3033,39.573
06/12/2020,3:30:00,12.3022,39.196
06/12/2020,4:00:00,12.3018,39.007
06/12/2020,4:30:00,12.3018,39.007
06/12/2020,5:00:00,12.2972,39.007
06/12/2020,5:30:00,12.2982,39.384
06/12/2020,6:00:00,12.2998,39.947
06/12/2020,6:30:00,12.2976,40.881
06/12/2020,7:00:00,12.3073,41.067
06/12/2020,7:30:00,12.3027,41.067
06/12/2020,8:00:00,12.307,44.379
06/12/2020,8:30:00,12.304,50.29
06/12/2020,9:00:00,12.2993,59.337
06/12/2020,9:30:00,12.2998,63.282
06/12/2020,10:00:00,12.2927,64.139
06/12/2020,10:30:00,12.2938,66.537
06/12/2020,11:00:00,12.296,73.234
06/12/2020,11:30:00,12.2969,71.683
06/12/2020,12:00:00,12.296,73.234
06/12/2020,12:30:00,12.2893,72.372
06/12/2020,13:00:00,12.2895,70.48
06/12/2020,13:30:00,12.2885,72.028
06/12/2020,14:00:00,12.2821,69.278
06/12/2020,14:30:00,12.2828,69.622
06/12/2020,15:00:00,12.2834,66.022
06/12/2020,15:30:00,12.2822,63.626
06/12/2020,16:00:00,12.278,63.797
06/12/2020,16:30:00,12.2767,65.167
06/12/2020,17:00:00,12.2734,65.68
06/12/2020,17:30:00,12.2647,65.851
06/12/2020,18:00:00,12.2761,57.441
06/12/2020,18:30:00,12.2751,55.189
06/12/2020,19:00:00,12.2716,53.798
06/12/2020,19:30:00,12.2685,52.576
06/12/2020,20:00:00,12.2796,46.188
06/12/2020,20:30:00,12.274,45.828
06/12/2020,21:00:00,12.2753,44.56
06/12/2020,21:30:00,12.2764,43.282
06/12/2020,22:00:00,12.2745,42.548
06/12/2020,22:30:00,12.2786,42.363
06/12/2020,23:00:00,12.2654,42.548
06/12/2020,23:30:00,12.2663,42.915
06/13/2020,0:00:00,12.2622,43.099
06/13/2020,0:30:00,12.2709,42.915
06/13/2020,1:00:00,12.275,42.732
06/13/2020,1:30:00,12.2735,42.179
06/13/2020,2:00:00,12.2735,42.179
06/13/2020,2:30:00,12.2782,42.179
06/13/2020,3:00:00,12.2767,41.625
06/13/2020,3:30:00,12.2721,41.625
06/13/2020,4:00:00,12.2725,41.81
06/13/2020,4:30:00,12.2725,41.81
06/13/2020,5:00:00,12.2767,41.625
06/13/2020,5:30:00,12.2787,40.696
06/13/2020,6:00:00,12.2773,40.134
06/13/2020,6:30:00,12.2809,39.76
06/13/2020,7:00:00,12.2824,40.321
06/13/2020,7:30:00,12.2864,40.134
06/13/2020,8:00:00,12.2875,40.509
06/13/2020,8:30:00,12.2885,40.881
06/13/2020,9:00:00,12.2924,42.363
06/13/2020,9:30:00,12.288,44.195
06/13/2020,10:00:00,12.2869,45.466
06/13/2020,10:30:00,12.2851,46.548
06/13/2020,11:00:00,12.286,46.908
06/13/2020,11:30:00,12.2888,46.188
06/13/2020,12:00:00,12.2921,49.228
06/13/2020,12:30:00,12.2948,48.517
06/13/2020,13:00:00,12.2934,47.982
06/13/2020,13:30:00,12.294,49.937
06/13/2020,14:00:00,12.3011,52.75
06/13/2020,14:30:00,12.3031,49.937
06/13/2020,15:00:00,12.3021,51.346
06/13/2020,15:30:00,12.2979,53.274
06/13/2020,16:00:00,12.2927,54.842
06/13/2020,16:30:00,12.295,57.614
06/13/2020,17:00:00,12.2924,56.577
06/13/2020,17:30:00,12.2982,62.598
06/13/2020,18:00:00,12.2973,62.254
06/13/2020,18:30:00,12.3002,59.68
06/13/2020,19:00:00,12.2962,52.576
06/13/2020,19:30:00,12.3008,49.05
06/13/2020,20:00:00,12.2966,47.446
06/13/2020,20:30:00,12.3033,44.742
06/13/2020,21:00:00,12.3057,42.179
06/13/2020,21:30:00,12.3043,39.947
06/13/2020,22:00:00,12.3109,39.007
06/13/2020,22:30:00,12.3053,38.629
06/13/2020,23:00:00,12.3065,39.007
06/13/2020,23:30:00,12.3065,39.007
06/14/2020,0:00:00,12.3049,38.44
06/14/2020,0:30:00,12.3033,37.87
06/14/2020,1:00:00,12.2976,37.488
06/14/2020,1:30:00,12.3002,36.723
06/14/2020,2:00:00,12.3002,36.723
06/14/2020,2:30:00,12.2986,36.145
06/14/2020,3:00:00,12.2995,34.786
06/14/2020,3:30:00,12.3008,33.607
06/14/2020,4:00:00,12.3021,32.418
06/14/2020,4:30:00,12.3085,31.415
06/14/2020,5:00:00,12.3011,30.403
06/14/2020,5:30:00,12.3079,29.586
06/14/2020,6:00:00,12.3079,29.586
06/14/2020,6:30:00,12.3137,29.995
06/14/2020,7:00:00,12.3166,31.012
06/14/2020,7:30:00,12.317,32.815
06/14/2020,8:00:00,12.3185,36.723
06/14/2020,8:30:00,12.3169,42.915
06/14/2020,9:00:00,12.3188,48.871
06/14/2020,9:30:00,12.321,51.523
06/14/2020,10:00:00,12.3181,53.973
06/14/2020,10:30:00,12.3159,56.75
06/14/2020,11:00:00,12.3257,64.481
06/14/2020,11:30:00,12.3244,65.851
06/14/2020,12:00:00,12.3266,66.708
06/14/2020,12:30:00,12.3195,65.68
06/14/2020,13:00:00,12.3173,66.708
06/14/2020,13:30:00,12.3173,68.592
06/14/2020,14:00:00,12.3131,68.763
06/14/2020,14:30:00,12.3152,69.622
06/14/2020,15:00:00,12.3099,71.339
06/14/2020,15:30:00,12.3053,71.339
06/14/2020,16:00:00,12.3111,71.856
06/14/2020,16:30:00,12.3073,72.199
06/14/2020,17:00:00,12.3086,72.718
06/14/2020,17:30:00,12.3131,72.718
06/14/2020,18:00:00,12.3131,72.718
06/14/2020,18:30:00,12.3205,69.964
06/14/2020,19:00:00,12.3166,64.481
