Plot Title: RCW6,,,,,,,,,
#,"Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 20214180, SEN S/N: 20214180)","Temp, °F (LGR S/N: 20214180, SEN S/N: 20214180)","Pressure Barom., psi (LGR S/N: 10672171)","Sensor Depth, feet (LGR S/N: 20214180)",Coupler Detached (LGR S/N: 20214180),Coupler Attached (LGR S/N: 20214180),Host Connected (LGR S/N: 20214180),End Of File (LGR S/N: 20214180)
14934,4/5/2020 15:00:00,15.6515,41.439,12.0928,8.21,,,,
14935,4/5/2020 15:30:00,15.6589,41.439,12.098,8.215,,,,
14936,4/5/2020 16:00:00,15.6647,41.439,12.1101,8.2,,,,
14937,4/5/2020 16:30:00,15.6735,41.439,12.1021,8.239,,,,
14938,4/5/2020 17:00:00,15.6721,41.439,12.1025,8.235,,,,
14939,4/5/2020 17:30:00,15.6677,41.439,12.0976,8.236,,,,
14940,4/5/2020 18:00:00,15.6764,41.439,12.1025,8.245,,,,
14941,4/5/2020 18:30:00,15.6794,41.439,12.1024,8.252,,,,
14942,4/5/2020 19:00:00,15.6809,41.439,12.1041,8.251,,,,
14943,4/5/2020 19:30:00,15.6882,41.439,12.1105,8.253,,,,
14944,4/5/2020 20:00:00,15.6941,41.439,12.1105,8.267,,,,
14945,4/5/2020 20:30:00,15.6955,41.439,12.113,8.265,,,,
14946,4/5/2020 21:00:00,15.6984,41.439,12.1124,8.273,,,,
14947,4/5/2020 21:30:00,15.7028,41.439,12.1204,8.264,,,,
14948,4/5/2020 22:00:00,15.7058,41.439,12.1238,8.263,,,,
14949,4/5/2020 22:30:00,15.7044,41.439,12.1186,8.272,,,,
14950,4/5/2020 23:00:00,15.7087,41.439,12.1279,8.261,,,,
14951,4/5/2020 23:30:00,15.7116,41.439,12.1273,8.269,,,,
14952,4/6/2020 0:00:00,15.7176,41.439,12.1268,8.284,,,,
14953,4/6/2020 0:30:00,15.719,41.439,12.1268,8.287,,,,
14954,4/6/2020 1:00:00,15.7205,41.439,12.1312,8.28,,,,
14955,4/6/2020 1:30:00,15.7219,41.439,12.1312,8.284,,,,
14956,4/6/2020 2:00:00,15.7219,41.439,12.1312,8.284,,,,
14957,4/6/2020 2:30:00,15.7263,41.439,12.1359,8.283,,,,
14958,4/6/2020 3:00:00,15.7277,41.439,12.1359,8.286,,,,
14959,4/6/2020 3:30:00,15.7263,41.439,12.1359,8.283,,,,
14960,4/6/2020 4:00:00,15.7308,41.439,12.1347,8.296,,,,
14961,4/6/2020 4:30:00,15.7337,41.439,12.1388,8.293,,,,
14962,4/6/2020 5:00:00,15.7366,41.439,12.1375,8.303,,,,
14963,4/6/2020 5:30:00,15.738,41.439,12.1421,8.296,,,,
14964,4/6/2020 6:00:00,15.7395,41.439,12.1421,8.299,,,,
14965,4/6/2020 6:30:00,15.7469,41.439,12.1523,8.293,,,,
14966,4/6/2020 7:00:00,15.7557,41.439,12.1575,8.301,,,,
14967,4/6/2020 7:30:00,15.7615,41.439,12.1703,8.285,,,,
14968,4/6/2020 8:00:00,15.763,41.439,12.1656,8.299,,,,
14969,4/6/2020 8:30:00,15.7689,41.439,12.1679,8.307,,,,
14970,4/6/2020 9:00:00,15.7747,41.439,12.1764,8.301,,,,
14971,4/6/2020 9:30:00,15.7807,41.439,12.1797,8.307,,,,
14972,4/6/2020 10:00:00,15.7865,41.439,12.1916,8.293,,,,
14973,4/6/2020 10:30:00,15.7924,41.439,12.1939,8.302,,,,
14974,4/6/2020 11:00:00,15.7968,41.439,12.2035,8.29,,,,
14975,4/6/2020 11:30:00,15.7953,41.439,12.1977,8.3,,,,
14976,4/6/2020 12:00:00,15.8011,41.439,12.2045,8.297,,,,
14977,4/6/2020 12:30:00,15.8011,41.439,12.2043,8.298,,,,
14978,4/6/2020 13:00:00,15.8042,41.439,12.2006,8.313,,,,
14979,4/6/2020 13:30:00,15.81,41.439,12.2101,8.305,,,,
14980,4/6/2020 14:00:00,15.8114,41.439,12.2088,8.311,,,,
14981,4/6/2020 14:30:00,15.8114,41.439,12.2084,8.312,,,,
14982,4/6/2020 15:00:00,15.8174,41.439,12.2101,8.322,,,,
14983,4/6/2020 15:30:00,15.8217,41.439,12.207,8.339,,,,
14984,4/6/2020 16:00:00,15.8217,41.439,12.2046,8.344,,,,
14985,4/6/2020 16:30:00,15.8232,41.439,12.2033,8.351,,,,
14986,4/6/2020 17:00:00,15.8277,41.439,12.208,8.35,,,,
14987,4/6/2020 17:30:00,15.8335,41.439,12.2129,8.352,,,,
14988,4/6/2020 18:00:00,15.8378,41.439,12.2174,8.352,,,,
14989,4/6/2020 18:30:00,15.8438,41.439,12.2231,8.353,,,,
14990,4/6/2020 19:00:00,15.8496,41.439,12.2212,8.371,,,,
14991,4/6/2020 19:30:00,15.8555,41.439,12.2209,8.385,,,,
14992,4/6/2020 20:00:00,15.8644,41.439,12.2281,8.389,,,,
14993,4/6/2020 20:30:00,15.8745,41.439,12.2386,8.388,,,,
14994,4/6/2020 21:00:00,15.8834,41.439,12.2448,8.394,,,,
14995,4/6/2020 21:30:00,15.8922,41.439,12.2558,8.389,,,,
14996,4/6/2020 22:00:00,15.8966,41.439,12.2597,8.39,,,,
14997,4/6/2020 22:30:00,15.898,41.439,12.2558,8.402,,,,
14998,4/6/2020 23:00:00,15.9011,41.439,12.2603,8.399,,,,
14999,4/6/2020 23:30:00,15.9054,41.439,12.2586,8.413,,,,
15000,4/7/2020 0:00:00,15.9083,41.439,12.266,8.403,,,,
15001,4/7/2020 0:30:00,15.9127,41.439,12.2666,8.411,,,,
15002,4/7/2020 1:00:00,15.9186,41.439,12.2677,8.422,,,,
15003,4/7/2020 1:30:00,15.9186,41.439,12.2683,8.421,,,,
15004,4/7/2020 2:00:00,15.9201,41.439,12.2718,8.416,,,,
15005,4/7/2020 2:30:00,15.9201,41.439,12.2689,8.423,,,,
15006,4/7/2020 3:00:00,15.9215,41.439,12.2712,8.421,,,,
15007,4/7/2020 3:30:00,15.9201,41.439,12.2729,8.414,,,,
15008,4/7/2020 4:00:00,15.9186,41.439,12.265,8.429,,,,
15009,4/7/2020 4:30:00,15.9201,41.439,12.2689,8.423,,,,
15010,4/7/2020 5:00:00,15.9215,41.439,12.2644,8.437,,,,
15011,4/7/2020 5:30:00,15.923,41.439,12.2673,8.433,,,,
15012,4/7/2020 6:00:00,15.9289,41.439,12.2793,8.419,,,,
15013,4/7/2020 6:30:00,15.9347,41.439,12.2821,8.426,,,,
15014,4/7/2020 7:00:00,15.9392,41.439,12.2815,8.438,,,,
15015,4/7/2020 7:30:00,15.9436,41.439,12.2867,8.436,,,,
15016,4/7/2020 8:00:00,15.9479,41.439,12.2908,8.437,,,,
15017,4/7/2020 8:30:00,15.9495,41.439,12.2947,8.431,,,,
15018,4/7/2020 9:00:00,15.9553,41.439,12.2967,8.44,,,,
15019,4/7/2020 9:30:00,15.9582,41.439,12.2976,8.445,,,,
15020,4/7/2020 10:00:00,15.9568,41.439,12.2966,8.444,,,,
15021,4/7/2020 10:30:00,15.9611,41.439,12.3036,8.438,,,,
15022,4/7/2020 11:00:00,15.9627,41.439,12.3067,8.434,,,,
15023,4/7/2020 11:30:00,15.9611,41.439,12.3057,8.433,,,,
15024,4/7/2020 12:00:00,15.9611,41.439,12.3091,8.425,,,,
15025,4/7/2020 12:30:00,15.9627,41.439,12.3096,8.427,,,,
15026,4/7/2020 13:00:00,15.9642,41.439,12.3072,8.436,,,,
15027,4/7/2020 13:30:00,15.9656,41.439,12.308,8.438,,,,
15028,4/7/2020 14:00:00,15.9671,41.439,12.3089,8.439,,,,
15029,4/7/2020 14:30:00,15.9656,41.439,12.296,8.466,,,,
15030,4/7/2020 15:00:00,15.97,41.439,12.2969,8.474,,,,
15031,4/7/2020 15:30:00,15.9745,41.439,12.3022,8.472,,,,
15032,4/7/2020 16:00:00,15.9788,41.439,12.3025,8.481,,,,
15033,4/7/2020 16:30:00,15.9862,41.439,12.2996,8.505,,,,
15034,4/7/2020 17:00:00,15.9906,41.439,12.2986,8.517,,,,
15035,4/7/2020 17:30:00,15.9964,41.439,12.2982,8.532,,,,
15036,4/7/2020 18:00:00,15.9994,41.439,12.2983,8.538,,,,
15037,4/7/2020 18:30:00,16.0009,41.439,12.3008,8.536,,,,
15038,4/7/2020 19:00:00,16.0067,41.439,12.2977,8.556,,,,
15039,4/7/2020 19:30:00,16.0096,41.439,12.2967,8.565,,,,
15040,4/7/2020 20:00:00,16.0126,41.439,12.2948,8.577,,,,
15041,4/7/2020 20:30:00,16.0155,41.439,12.2935,8.586,,,,
15042,4/7/2020 21:00:00,16.0184,41.439,12.2993,8.58,,,,
15043,4/7/2020 21:30:00,16.0229,41.439,12.3011,8.586,,,,
15044,4/7/2020 22:00:00,16.0243,41.439,12.2982,8.596,,,,
15045,4/7/2020 22:30:00,16.0213,41.439,12.2988,8.588,,,,
15046,4/7/2020 23:00:00,16.0258,41.439,12.3005,8.594,,,,
15047,4/7/2020 23:30:00,16.0258,41.439,12.2935,8.61,,,,
15048,4/8/2020 0:00:00,16.0316,41.439,12.2976,8.614,,,,
15049,4/8/2020 0:30:00,16.0316,41.439,12.2982,8.613,,,,
15050,4/8/2020 1:00:00,16.0316,41.439,12.2947,8.621,,,,
15051,4/8/2020 1:30:00,16.0331,41.439,12.2924,8.63,,,,
15052,4/8/2020 2:00:00,16.0316,41.439,12.2895,8.633,,,,
15053,4/8/2020 2:30:00,16.0346,41.439,12.2901,8.639,,,,
15054,4/8/2020 3:00:00,16.0346,41.439,12.2918,8.635,,,,
15055,4/8/2020 3:30:00,16.0361,41.439,12.2924,8.637,,,,
15056,4/8/2020 4:00:00,16.039,41.439,12.2969,8.633,,,,
15057,4/8/2020 4:30:00,16.0419,41.439,12.2924,8.65,,,,
15058,4/8/2020 5:00:00,16.0404,41.439,12.2951,8.64,,,,
15059,4/8/2020 5:30:00,16.0433,41.439,12.2893,8.66,,,,
15060,4/8/2020 6:00:00,16.0478,41.439,12.2979,8.651,,,,
15061,4/8/2020 6:30:00,16.0536,41.439,12.2973,8.666,,,,
15062,4/8/2020 7:00:00,16.0565,41.439,12.3072,8.65,,,,
15063,4/8/2020 7:30:00,16.061,41.439,12.3056,8.664,,,,
15064,4/8/2020 8:00:00,16.0625,41.439,12.305,8.668,,,,
15065,4/8/2020 8:30:00,16.0581,41.439,12.3044,8.66,,,,
15066,4/8/2020 9:00:00,16.0551,41.439,12.2956,8.673,,,,
15067,4/8/2020 9:30:00,16.0551,41.439,12.2943,8.676,,,,
15068,4/8/2020 10:00:00,16.0581,41.439,12.2976,8.675,,,,
15069,4/8/2020 10:30:00,16.0581,41.439,12.294,8.684,,,,
15070,4/8/2020 11:00:00,16.0565,41.439,12.2934,8.681,,,,
15071,4/8/2020 11:30:00,16.061,41.439,12.294,8.69,,,,
15072,4/8/2020 12:00:00,16.0625,41.439,12.2946,8.692,,,,
15073,4/8/2020 12:30:00,16.0625,41.439,12.2953,8.691,,,,
15074,4/8/2020 13:00:00,16.0683,41.439,12.2941,8.707,,,,
15075,4/8/2020 13:30:00,16.0728,41.439,12.2905,8.726,,,,
15076,4/8/2020 14:00:00,16.0845,41.439,12.2901,8.754,,,,
15077,4/8/2020 14:30:00,16.0934,41.439,12.2915,8.771,,,,
15078,4/8/2020 15:00:00,16.1066,41.439,12.2822,8.823,,,,
15079,4/8/2020 15:30:00,16.127,41.439,12.2821,8.87,,,,
15080,4/8/2020 16:00:00,16.1505,41.439,12.2789,8.932,,,,
15081,4/8/2020 16:30:00,16.1682,41.439,12.2789,8.973,,,,
15082,4/8/2020 17:00:00,16.1785,41.439,12.2714,9.014,,,,
15083,4/8/2020 17:30:00,16.1843,41.439,12.2779,9.012,,,,
15084,4/8/2020 18:00:00,16.1755,41.439,12.2783,8.991,,,,
15085,4/8/2020 18:30:00,16.1726,41.439,12.2744,8.993,,,,
15086,4/8/2020 19:00:00,16.1682,41.439,12.269,8.995,,,,
15087,4/8/2020 19:30:00,16.1608,41.439,12.2719,8.971,,,,
15088,4/8/2020 20:00:00,16.1594,41.439,12.2753,8.96,,,,
15089,4/8/2020 20:30:00,16.1608,41.439,12.2727,8.97,,,,
15090,4/8/2020 21:00:00,16.1653,41.439,12.277,8.97,,,,
15091,4/8/2020 21:30:00,16.1653,41.439,12.2789,8.966,,,,
15092,4/8/2020 22:00:00,16.1682,41.439,12.2801,8.97,,,,
15093,4/8/2020 22:30:00,16.1668,41.439,12.2719,8.985,,,,
15094,4/8/2020 23:00:00,16.1682,41.439,12.2782,8.974,,,,
15095,4/8/2020 23:30:00,16.1653,41.439,12.2735,8.978,,,,
15096,4/9/2020 0:00:00,16.1653,41.439,12.2741,8.977,,,,
15097,4/9/2020 0:30:00,16.1682,41.439,12.2754,8.981,,,,
15098,4/9/2020 1:00:00,16.1711,41.439,12.2798,8.977,,,,
15099,4/9/2020 1:30:00,16.1711,41.439,12.2751,8.988,,,,
15100,4/9/2020 2:00:00,16.1726,41.439,12.2758,8.99,,,,
15101,4/9/2020 2:30:00,16.1697,41.439,12.277,8.98,,,,
15102,4/9/2020 3:00:00,16.1682,41.439,12.2741,8.984,,,,
15103,4/9/2020 3:30:00,16.1668,41.439,12.2718,8.986,,,,
15104,4/9/2020 4:00:00,16.1682,41.439,12.27,8.993,,,,
15105,4/9/2020 4:30:00,16.1637,41.439,12.2706,8.981,,,,
15106,4/9/2020 5:00:00,16.1623,41.439,12.2683,8.983,,,,
15107,4/9/2020 5:30:00,16.1623,41.439,12.2677,8.985,,,,
15108,4/9/2020 6:00:00,16.1726,41.439,12.2745,8.993,,,,
15109,4/9/2020 6:30:00,16.1682,41.439,12.2734,8.985,,,,
15110,4/9/2020 7:00:00,16.1653,41.439,12.27,8.986,,,,
15111,4/9/2020 7:30:00,16.1726,41.439,12.2758,8.99,,,,
15112,4/9/2020 8:00:00,16.174,41.439,12.2787,8.986,,,,
15113,4/9/2020 8:30:00,16.1726,41.439,12.2769,8.987,,,,
15114,4/9/2020 9:00:00,16.1771,41.439,12.2859,8.977,,,,
15115,4/9/2020 9:30:00,16.1771,41.439,12.2824,8.985,,,,
15116,4/9/2020 10:00:00,16.1785,41.439,12.2814,8.991,,,,
15117,4/9/2020 10:30:00,16.1814,41.439,12.2856,8.988,,,,
15118,4/9/2020 11:00:00,16.1814,41.439,12.286,8.987,,,,
15119,4/9/2020 11:30:00,16.18,41.439,12.2864,8.982,,,,
15120,4/9/2020 12:00:00,16.1785,41.439,12.2819,8.989,,,,
15121,4/9/2020 12:30:00,16.1771,41.439,12.2753,9.001,,,,
15122,4/9/2020 13:00:00,16.1785,41.439,12.2753,9.005,,,,
15123,4/9/2020 13:30:00,16.18,41.439,12.2761,9.006,,,,
15124,4/9/2020 14:00:00,16.1785,41.439,12.2676,9.022,,,,
15125,4/9/2020 14:30:00,16.1785,41.439,12.2651,9.028,,,,
15126,4/9/2020 15:00:00,16.1843,41.439,12.26,9.053,,,,
15127,4/9/2020 15:30:00,16.1785,41.439,12.2596,9.041,,,,
15128,4/9/2020 16:00:00,16.1785,41.439,12.249,9.065,,,,
15129,4/9/2020 16:30:00,16.174,41.439,12.2461,9.062,,,,
15130,4/9/2020 17:00:00,16.173,41.254,12.2423,9.068,,,,
15131,4/9/2020 17:30:00,16.174,41.439,12.2402,9.075,,,,
15132,4/9/2020 18:00:00,16.1726,41.439,12.2386,9.076,,,,
15133,4/9/2020 18:30:00,16.173,41.254,12.2387,9.076,,,,
15134,4/9/2020 19:00:00,16.1771,41.439,12.2409,9.081,,,,
15135,4/9/2020 19:30:00,16.1804,41.254,12.2492,9.069,,,,
15136,4/9/2020 20:00:00,16.1888,41.439,12.2548,9.076,,,,
15137,4/9/2020 20:30:00,16.1922,41.254,12.2574,9.077,,,,
15138,4/9/2020 21:00:00,16.2023,41.254,12.268,9.076,,,,
15139,4/9/2020 21:30:00,16.2112,41.254,12.2786,9.072,,,,
15140,4/9/2020 22:00:00,16.2215,41.254,12.2864,9.078,,,,
15141,4/9/2020 22:30:00,16.2274,41.254,12.3033,9.053,,,,
15142,4/9/2020 23:00:00,16.2332,41.254,12.3038,9.065,,,,
15143,4/9/2020 23:30:00,16.2387,41.439,12.3085,9.067,,,,
15144,4/10/2020 0:00:00,16.2406,41.254,12.3079,9.073,,,,
15145,4/10/2020 0:30:00,16.2392,41.254,12.3109,9.062,,,,
15146,4/10/2020 1:00:00,16.2435,41.254,12.3191,9.053,,,,
15147,4/10/2020 1:30:00,16.2435,41.254,12.3181,9.056,,,,
15148,4/10/2020 2:00:00,16.2392,41.254,12.3128,9.058,,,,
15149,4/10/2020 2:30:00,16.2376,41.254,12.3073,9.067,,,,
15150,4/10/2020 3:00:00,16.2361,41.254,12.3067,9.065,,,,
15151,4/10/2020 3:30:00,16.2332,41.254,12.3011,9.071,,,,
15152,4/10/2020 4:00:00,16.2318,41.254,12.2989,9.073,,,,
15153,4/10/2020 4:30:00,16.2274,41.254,12.298,9.065,,,,
15154,4/10/2020 5:00:00,16.2274,41.254,12.2982,9.064,,,,
15155,4/10/2020 5:30:00,16.2258,41.254,12.2964,9.065,,,,
15156,4/10/2020 6:00:00,16.2289,41.254,12.2959,9.073,,,,
15157,4/10/2020 6:30:00,16.2258,41.254,12.2943,9.07,,,,
15158,4/10/2020 7:00:00,16.2274,41.254,12.297,9.067,,,,
15159,4/10/2020 7:30:00,16.2303,41.254,12.2982,9.071,,,,
15160,4/10/2020 8:00:00,16.2274,41.254,12.2919,9.079,,,,
15161,4/10/2020 8:30:00,16.2289,41.254,12.2992,9.065,,,,
15162,4/10/2020 9:00:00,16.2289,41.254,12.2972,9.07,,,,
15163,4/10/2020 9:30:00,16.2258,41.254,12.2988,9.059,,,,
15164,4/10/2020 10:00:00,16.2244,41.254,12.3004,9.052,,,,
15165,4/10/2020 10:30:00,16.2229,41.254,12.3027,9.044,,,,
15166,4/10/2020 11:00:00,16.22,41.254,12.2946,9.056,,,,
15167,4/10/2020 11:30:00,16.2157,41.254,12.2927,9.05,,,,
15168,4/10/2020 12:00:00,16.2141,41.254,12.2924,9.047,,,,
15169,4/10/2020 12:30:00,16.2171,41.254,12.2914,9.056,,,,
15170,4/10/2020 13:00:00,16.2171,41.254,12.2793,9.084,,,,
15171,4/10/2020 13:30:00,16.2171,41.254,12.2772,9.089,,,,
15172,4/10/2020 14:00:00,16.2171,41.254,12.2724,9.1,,,,
15173,4/10/2020 14:30:00,16.2186,41.254,12.2669,9.116,,,,
15174,4/10/2020 15:00:00,16.2186,41.254,12.2645,9.122,,,,
15175,4/10/2020 15:30:00,16.2157,41.254,12.2606,9.124,,,,
15176,4/10/2020 16:00:00,16.2141,41.254,12.2612,9.119,,,,
15177,4/10/2020 16:30:00,16.2112,41.254,12.2609,9.113,,,,
15178,4/10/2020 17:00:00,16.2112,41.254,12.258,9.12,,,,
15179,4/10/2020 17:30:00,16.2097,41.254,12.2558,9.121,,,,
15180,4/10/2020 18:00:00,16.2112,41.254,12.2597,9.116,,,,
15181,4/10/2020 18:30:00,16.2141,41.254,12.2612,9.119,,,,
15182,4/10/2020 19:00:00,16.2126,41.254,12.2631,9.111,,,,
15183,4/10/2020 19:30:00,16.2157,41.254,12.2648,9.114,,,,
15184,4/10/2020 20:00:00,16.2186,41.254,12.268,9.114,,,,
15185,4/10/2020 20:30:00,16.2274,41.254,12.2732,9.122,,,,
15186,4/10/2020 21:00:00,16.2303,41.254,12.2727,9.13,,,,
15187,4/10/2020 21:30:00,16.2332,41.254,12.2822,9.115,,,,
15188,4/10/2020 22:00:00,16.2347,41.254,12.2835,9.115,,,,
15189,4/10/2020 22:30:00,16.2347,41.254,12.2854,9.111,,,,
15190,4/10/2020 23:00:00,16.2347,41.254,12.2872,9.107,,,,
15191,4/10/2020 23:30:00,16.2392,41.254,12.285,9.122,,,,
15192,4/11/2020 0:00:00,16.2392,41.254,12.2879,9.115,,,,
15193,4/11/2020 0:30:00,16.2406,41.254,12.2908,9.112,,,,
15194,4/11/2020 1:00:00,16.2406,41.254,12.2896,9.115,,,,
15195,4/11/2020 1:30:00,16.2406,41.254,12.2931,9.107,,,,
15196,4/11/2020 2:00:00,16.2376,41.254,12.2879,9.112,,,,
15197,4/11/2020 2:30:00,16.2406,41.254,12.2919,9.109,,,,
15198,4/11/2020 3:00:00,16.2376,41.254,12.2879,9.112,,,,
15199,4/11/2020 3:30:00,16.2332,41.254,12.2919,9.092,,,,
15200,4/11/2020 4:00:00,16.2361,41.254,12.2919,9.099,,,,
15201,4/11/2020 4:30:00,16.2332,41.254,12.2873,9.103,,,,
15202,4/11/2020 5:00:00,16.2303,41.254,12.2867,9.098,,,,
15203,4/11/2020 5:30:00,16.2289,41.254,12.2856,9.097,,,,
15204,4/11/2020 6:00:00,16.2274,41.254,12.2803,9.106,,,,
15205,4/11/2020 6:30:00,16.2289,41.254,12.2838,9.101,,,,
15206,4/11/2020 7:00:00,16.2332,41.254,12.2883,9.101,,,,
15207,4/11/2020 7:30:00,16.2361,41.254,12.2901,9.103,,,,
15208,4/11/2020 8:00:00,16.2392,41.254,12.2953,9.098,,,,
15209,4/11/2020 8:30:00,16.2361,41.254,12.2975,9.086,,,,
15210,4/11/2020 9:00:00,16.2347,41.254,12.294,9.091,,,,
15211,4/11/2020 9:30:00,16.2318,41.254,12.288,9.098,,,,
15212,4/11/2020 10:00:00,16.2318,41.254,12.2927,9.087,,,,
15213,4/11/2020 10:30:00,16.2318,41.254,12.2898,9.094,,,,
15214,4/11/2020 11:00:00,16.2318,41.254,12.2922,9.088,,,,
15215,4/11/2020 11:30:00,16.2274,41.254,12.2893,9.085,,,,
15216,4/11/2020 12:00:00,16.2289,41.254,12.2792,9.112,,,,
15217,4/11/2020 12:30:00,16.2289,41.254,12.2847,9.099,,,,
15218,4/11/2020 13:00:00,16.2274,41.254,12.2789,9.109,,,,
15219,4/11/2020 13:30:00,16.2258,41.254,12.2709,9.124,,,,
15220,4/11/2020 14:00:00,16.2229,41.254,12.2645,9.132,,,,
15221,4/11/2020 14:30:00,16.2244,41.254,12.2637,9.137,,,,
15222,4/11/2020 15:00:00,16.2244,41.254,12.2658,9.132,,,,
15223,4/11/2020 15:30:00,16.2244,41.254,12.2608,9.144,,,,
15224,4/11/2020 16:00:00,16.2229,41.254,12.2592,9.144,,,,
15225,4/11/2020 16:30:00,16.22,41.254,12.2587,9.138,,,,
15226,4/11/2020 17:00:00,16.2186,41.254,12.2583,9.136,,,,
15227,4/11/2020 17:30:00,16.2229,41.254,12.2625,9.136,,,,
15228,4/11/2020 18:00:00,16.2215,41.254,12.2587,9.142,,,,
15229,4/11/2020 18:30:00,16.2215,41.254,12.2596,9.14,,,,
15230,4/11/2020 19:00:00,16.2258,41.254,12.2657,9.136,,,,
15231,4/11/2020 19:30:00,16.2289,41.254,12.2635,9.148,,,,
15232,4/11/2020 20:00:00,16.2332,41.254,12.2658,9.152,,,,
15233,4/11/2020 20:30:00,16.2347,41.254,12.27,9.146,,,,
15234,4/11/2020 21:00:00,16.2376,41.254,12.2747,9.142,,,,
15235,4/11/2020 21:30:00,16.2406,41.254,12.2793,9.138,,,,
15236,4/11/2020 22:00:00,16.245,41.254,12.2838,9.138,,,,
15237,4/11/2020 22:30:00,16.2421,41.254,12.2846,9.13,,,,
15238,4/11/2020 23:00:00,16.2435,41.254,12.2841,9.134,,,,
15239,4/11/2020 23:30:00,16.2464,41.254,12.283,9.143,,,,
15240,4/12/2020 0:00:00,16.2464,41.254,12.2899,9.127,,,,
15241,4/12/2020 0:30:00,16.2464,41.254,12.2821,9.145,,,,
15242,4/12/2020 1:00:00,16.2479,41.254,12.285,9.142,,,,
15243,4/12/2020 1:30:00,16.2509,41.254,12.2924,9.132,,,,
15244,4/12/2020 2:00:00,16.2509,41.254,12.2872,9.144,,,,
15245,4/12/2020 2:30:00,16.2464,41.254,12.2838,9.141,,,,
15246,4/12/2020 3:00:00,16.2464,41.254,12.2867,9.135,,,,
15247,4/12/2020 3:30:00,16.2479,41.254,12.2856,9.141,,,,
15248,4/12/2020 4:00:00,16.245,41.254,12.2885,9.127,,,,
15249,4/12/2020 4:30:00,16.245,41.254,12.2867,9.131,,,,
15250,4/12/2020 5:00:00,16.245,41.254,12.2908,9.122,,,,
15251,4/12/2020 5:30:00,16.245,41.254,12.2908,9.122,,,,
15252,4/12/2020 6:00:00,16.2479,41.254,12.2914,9.127,,,,
15253,4/12/2020 6:30:00,16.2464,41.254,12.2919,9.123,,,,
15254,4/12/2020 7:00:00,16.2509,41.254,12.2937,9.129,,,,
15255,4/12/2020 7:30:00,16.2523,41.254,12.297,9.125,,,,
15256,4/12/2020 8:00:00,16.2552,41.254,12.2998,9.125,,,,
15257,4/12/2020 8:30:00,16.2552,41.254,12.3002,9.124,,,,
15258,4/12/2020 9:00:00,16.2552,41.254,12.3056,9.112,,,,
15259,4/12/2020 9:30:00,16.2582,41.254,12.3044,9.121,,,,
15260,4/12/2020 10:00:00,16.2596,41.254,12.3112,9.109,,,,
15261,4/12/2020 10:30:00,16.2582,41.254,12.3112,9.105,,,,
15262,4/12/2020 11:00:00,16.2611,41.254,12.315,9.103,,,,
15263,4/12/2020 11:30:00,16.2611,41.254,12.3085,9.118,,,,
15264,4/12/2020 12:00:00,16.2596,41.254,12.306,9.121,,,,
15265,4/12/2020 12:30:00,16.2611,41.254,12.3076,9.12,,,,
15266,4/12/2020 13:00:00,16.2567,41.254,12.3021,9.123,,,,
15267,4/12/2020 13:30:00,16.2538,41.254,12.2998,9.122,,,,
15268,4/12/2020 14:00:00,16.2552,41.254,12.2931,9.14,,,,
15269,4/12/2020 14:30:00,16.2552,41.254,12.2843,9.161,,,,
15270,4/12/2020 15:00:00,16.2538,41.254,12.2831,9.16,,,,
15271,4/12/2020 15:30:00,16.2509,41.254,12.2869,9.145,,,,
15272,4/12/2020 16:00:00,16.2493,41.254,12.2802,9.156,,,,
15273,4/12/2020 16:30:00,16.2493,41.254,12.2856,9.144,,,,
15274,4/12/2020 17:00:00,16.2479,41.254,12.2835,9.145,,,,
15275,4/12/2020 17:30:00,16.2435,41.254,12.278,9.148,,,,
15276,4/12/2020 18:00:00,16.2464,41.254,12.2831,9.143,,,,
15277,4/12/2020 18:30:00,16.2479,41.254,12.2828,9.147,,,,
15278,4/12/2020 19:00:00,16.2479,41.254,12.2819,9.149,,,,
15279,4/12/2020 19:30:00,16.2509,41.254,12.2876,9.143,,,,
15280,4/12/2020 20:00:00,16.2552,41.254,12.2885,9.151,,,,
15281,4/12/2020 20:30:00,16.2596,41.254,12.2992,9.136,,,,
15282,4/12/2020 21:00:00,16.2626,41.254,12.297,9.148,,,,
15283,4/12/2020 21:30:00,16.2655,41.254,12.2995,9.149,,,,
15284,4/12/2020 22:00:00,16.2655,41.254,12.3024,9.143,,,,
15285,4/12/2020 22:30:00,16.2655,41.254,12.3078,9.13,,,,
15286,4/12/2020 23:00:00,16.2626,41.254,12.3011,9.139,,,,
15287,4/12/2020 23:30:00,16.2699,41.254,12.3096,9.136,,,,
15288,4/13/2020 0:00:00,16.2699,41.254,12.3101,9.135,,,,
15289,4/13/2020 0:30:00,16.2729,41.254,12.3083,9.146,,,,
15290,4/13/2020 1:00:00,16.2729,41.254,12.3163,9.128,,,,
15291,4/13/2020 1:30:00,16.2758,41.254,12.315,9.137,,,,
15292,4/13/2020 2:00:00,16.2729,41.254,12.3092,9.144,,,,
15293,4/13/2020 2:30:00,16.2744,41.254,12.3172,9.129,,,,
15294,4/13/2020 3:00:00,16.2773,41.254,12.3211,9.127,,,,
15295,4/13/2020 3:30:00,16.2802,41.254,12.3205,9.135,,,,
15296,4/13/2020 4:00:00,16.2802,41.254,12.3192,9.138,,,,
15297,4/13/2020 4:30:00,16.2816,41.254,12.3233,9.132,,,,
